P01:episode_rewards,grad_norm,policy_loss,explained_variance,fps,frames,advantage_norm,epoch_idx,episode_length,policy_entropy,PMM:episode_rewards,P09:episode_rewards,value_loss
127.50000000000001,0.9611015418164918,-0.01234655713837128,0.9539191806316376,361,8120000,2.5735568702220917,1015,2182.91,1.0218668514490128,332.08,423.0,0.06670474932761863
127.50000000000001,1.681342151613652,-0.010070925861364231,0.9429615318775177,361,8128000,4.055570560693741,1016,2189.37,1.0039682805538177,332.69,423.1,0.1359984833188355
127.50000000000001,1.1309760138123692,0.0058144129370339215,0.9650189733505249,362,8136000,3.2922329401969908,1017,2272.52,1.0400150609016419,341.68,425.3,0.08736348073929548
157.8,1.3166746802972131,-0.017470432764384897,0.9551281696557998,362,8144000,3.1476314836740493,1018,2282.6,1.0541492950916291,346.33,425.3,0.08758442983962596
157.8,1.0051047415846954,-0.012810485622176203,0.9213449388742447,362,8152000,2.7052908837795258,1019,2292.88,1.0730946636199952,346.53,428.0,0.06956978592090308
127.4,1.116549708425277,-0.025181949904508658,0.9490863019227982,362,8160000,2.858044251203537,1020,2262.69,1.0632495325803757,345.2,428.0,0.07589116776827723
127.4,1.235531715284231,-0.011145388449076563,0.9409771966934204,362,8168000,3.167795571088791,1021,2248.62,1.0361346733570098,342.97,428.0,0.08398396677803248
127.4,1.393992600234756,-0.018144522132351994,0.9236916613578796,362,8176000,3.316184107065201,1022,2264.15,0.9974968492984772,343.73,428.0,0.1087330924347043
112.60000000000001,1.307204831002488,-0.009188380466657691,0.9314164251089097,362,8184000,3.4733510506153107,1023,2264.93,1.0231875103712083,339.06,428.0,0.10521189277991652
127.00000000000001,0.9064145873862474,-0.006033079373009969,0.9224469584226608,362,8192000,2.8922076594829558,1024,2287.44,1.0552789914608,343.58,428.0,0.06532050162088127
133.5,1.130951205268931,-0.019384662763040978,0.9396984392404556,362,8200000,3.1806847214698792,1025,2299.79,1.007564168572426,346.54,428.0,0.10185377821326255
127.00000000000001,1.2667189725974821,-0.005574553997721523,0.9568230330944061,362,8208000,3.309761781692505,1026,2311.9,1.0062447935342789,346.91,428.0,0.09584654939360916
127.00000000000001,0.9301550700837876,0.002419264028139878,0.9514163988828659,363,8216000,3.036614738702774,1027,2324.4,1.080177691578865,347.01,428.0,0.07189833164215088
127.00000000000001,1.094319604016337,-0.0060250147251645104,0.9380956453084945,363,8224000,3.0361095333099364,1028,2328.9,1.0590930289030076,347.35,428.0,0.07725508654490114
117.10000000000001,1.4538786622060946,-0.004163672939466778,0.964968655705452,363,8232000,3.6298044395446776,1029,2312.38,1.0381887233257294,347.3,428.0,0.10872987253591418
132.4,1.0819335611950218,-0.004586437597463373,0.9472705817222595,363,8240000,3.086120616197586,1030,2321.32,1.0574770867824554,349.93,428.0,0.07922624303027988
132.4,0.903777989404756,-0.009398017674684525,0.9762752079963684,363,8248000,2.6870588678121567,1031,2325.26,1.0745486259460448,350.98,428.0,0.054869705317541956
97.8,1.2897128832108375,-0.037107769935391846,0.9021518850326538,363,8256000,3.3906525421142577,1032,2277.52,1.1129971200227737,343.63,428.0,0.09269286583177745
90.9,0.9950735103346754,-0.0007561399217229336,0.953081471323967,363,8264000,2.9391885805130005,1033,2260.26,1.0857631134986878,339.95,428.0,0.07135496837086976
90.9,0.9548018913660188,-0.017641415965917985,0.942648953795433,363,8272000,2.502702829241753,1034,2264.75,1.062018238902092,340.17,428.0,0.05814632839523256
71.10000000000001,1.385951443899452,-0.02344165439804783,0.9298331087827683,363,8280000,3.555770285129547,1035,2244.54,1.0574894863367081,335.32,428.40000000000003,0.11529886193107813
71.10000000000001,1.357828531218068,-0.01826855506631546,0.9285308635234832,363,8288000,3.478421604037285,1036,2203.83,1.0461776787042618,330.14,428.40000000000003,0.11060844739433379
71.10000000000001,1.1111411089943795,-0.01043778620834928,0.9372148048877716,363,8296000,2.957115334272385,1037,2170.0,1.0530821096897125,329.3,428.40000000000003,0.07469758636783809
71.10000000000001,1.1534977995424243,-0.01044664856948657,0.9608612835407258,364,8304000,3.194854530096054,1038,2165.68,1.0241274386644363,327.37,428.40000000000003,0.0833842043671757
71.10000000000001,1.1538538746758666,0.001787835764407646,0.9406656885147094,364,8312000,3.116540114879608,1039,2153.3,1.0489882642030717,323.71,428.40000000000003,0.09543732802383602
90.9,0.7609289614237533,-0.008322139906813391,0.971091822385788,364,8320000,2.5195714420080186,1040,2150.3,1.070811694264412,325.31,428.0,0.05747816410381347
97.5,0.9358365777335496,-0.010290737979812548,0.9741368925571442,364,8328000,2.797969148159027,1041,2155.94,1.0345956099033355,328.81,425.3,0.06145508009474725
97.5,0.9982159046886256,0.001784785537456628,0.9433293759822845,364,8336000,3.1334139752388,1042,2167.17,1.0508336836099625,329.14,425.3,0.08047832279466093
97.5,1.0248707200245992,-0.030130319942254572,0.958548492193222,364,8344000,3.0401667416095735,1043,2154.09,1.0393579107522966,328.86,425.0,0.08626625414006411
97.5,1.020944423408766,-0.011763336230069399,0.9507441389560699,364,8352000,3.008950622081757,1044,2133.15,1.0715666180849075,325.25,424.1,0.07998625917360186
90.9,0.9743917639551447,-0.009470048217335715,0.9287392228841782,364,8360000,2.6511969351768494,1045,2102.04,1.0477037304639816,320.7,421.3,0.06145044535864144
95.4,1.3908727403060905,-0.009911488530924543,0.9393063002824783,364,8368000,3.317606203556061,1046,2081.37,0.9731799441576005,318.86,421.0,0.10011901329271496
95.4,1.4018618147540918,-0.014284131857975809,0.948152459859848,364,8376000,3.315629435777664,1047,2082.56,0.9834236294031143,319.44,421.0,0.09550085059367121
95.4,1.1493494513903015,-0.009693372873880435,0.9597224032878876,365,8384000,3.0631556391716,1048,2075.5,1.0044128328561783,318.99,421.0,0.08511315387208014
95.4,1.4322051531559452,-0.01012166278771474,0.9570067995786666,365,8392000,3.6518504750728606,1049,2076.11,1.0289441967010498,319.13,421.0,0.10359040006063878
106.20000000000002,1.0016261248944007,-0.004205322436755523,0.9555053287744522,365,8400000,2.752101275920868,1050,2101.79,1.0723733562231064,325.57,421.3,0.06728223191574216
106.20000000000002,1.0667598119416948,-0.014442921642330474,0.94753666639328,365,8408000,3.0232731449604033,1051,2099.29,1.0689378154277802,323.87,421.3,0.07685746972449124
116.3,1.038979532769546,0.002055629285168834,0.9662755572795868,365,8416000,2.8185440957546235,1052,2132.54,1.0517691379785539,330.67,425.2,0.07549651708453893
108.20000000000002,1.0075039084335515,0.003416857394913677,0.9491585397720337,365,8424000,3.211960598230362,1053,2127.51,1.0438251322507859,327.72,425.2,0.07894499904941768
90.00000000000001,0.9334370159850213,-0.019703861461712224,0.9437339401245117,365,8432000,2.633550887107849,1054,2113.88,1.0689207065105437,324.1,425.2,0.060536152720451354
90.00000000000001,0.9450990903201464,-0.005235322087537497,0.9539899754524231,365,8440000,2.7857524943351746,1055,2118.21,1.0534186655282973,324.41,425.2,0.06936362567357719
71.8,1.136301063025806,-0.007247710606316104,0.9616084671020508,365,8448000,3.1378743195533754,1056,2137.75,1.036425765156746,324.02,427.0,0.07973482883535325
90.00000000000001,0.7615511682253809,0.0008747196424519643,0.9630956053733826,365,8456000,2.468852723240852,1057,2181.38,1.0292883497476577,330.74,427.0,0.049391483129002156
90.00000000000001,0.7584148348765223,-0.01849442750302842,0.9736362475156785,366,8464000,2.1946744924783705,1058,2188.97,1.0419375365972519,330.6,427.0,0.041593885822221635
114.5,1.397740604778046,-0.005576774728760938,0.9606771165132523,366,8472000,3.4418682789802553,1059,2217.13,0.9960246676206589,335.14,427.0,0.10113529464229941
158.9,1.1642281162760744,0.0023922968248371035,0.9413988536596298,366,8480000,3.3457165241241453,1060,2236.97,1.0526290583610534,342.48,427.0,0.09526129283942282
183.7,0.7259921619827504,-0.020374194284668194,0.9628195053339005,366,8488000,2.146172399520874,1061,2262.04,1.1084620928764344,347.18,427.0,0.041872298060916364
183.7,1.1701121079145949,-0.021317479661665858,0.9467919421195984,366,8496000,3.0248399525880814,1062,2276.69,1.0932962399721147,348.2,427.0,0.08270107815973461
183.7,1.2660795981633983,-0.020418596484050797,0.8928159928321838,366,8504000,3.2719389832019807,1063,2271.99,1.0702733892202376,348.66,427.0,0.09401467697694897
159.4,0.8934696764629315,-0.011026992886036169,0.9197993838787079,366,8512000,2.400530989766121,1064,2273.21,1.0346407425403594,347.95,427.0,0.0529882175847888
159.4,1.5361468858351646,-0.008924170162063092,0.9133731532096863,366,8520000,3.6842804300785064,1065,2273.46,1.0016631972789765,347.3,427.0,0.12170506238937379
159.4,1.0654934615642677,-0.021148900408297776,0.9429552292823792,366,8528000,3.235819693803787,1066,2271.04,1.0517714190483094,347.22,427.0,0.08478289839811623
192.70000000000002,0.6572158510834236,-0.013940414489188696,0.9598785734176636,366,8536000,2.314431446790695,1067,2283.82,1.043411327600479,350.55,427.0,0.04526219250634313
192.70000000000002,0.9851343775774817,0.002663288480598567,0.9621325874328613,366,8544000,2.727821980714798,1068,2287.67,1.0087267661094665,351.3,427.0,0.06666142620146275
192.70000000000002,1.452681326521743,-0.018970158238662407,0.9367028850317002,367,8552000,3.7458471500873567,1069,2276.78,0.9698664700984955,352.12,427.0,0.11904847075231373
192.70000000000002,0.931622299427945,-0.001057727639345103,0.9667156147956848,367,8560000,2.7223134303092955,1070,2266.6,1.0274748474359512,351.34,427.0,0.060119733111932874
192.70000000000002,1.0558791433675045,-0.00787622518488206,0.9673700171709061,367,8568000,3.0750099635124206,1071,2270.92,1.0235175609588623,352.09,427.0,0.07606149462983013
192.70000000000002,0.9212327057533635,-0.00872724749497138,0.9641450023651124,367,8576000,2.8903933370113375,1072,2259.98,1.0332461071014405,351.75,424.3,0.07914098008535803
192.70000000000002,1.1076008361245537,-0.021493190616602077,0.9337055772542954,367,8584000,3.33939933180809,1073,2260.93,1.0553209757804871,352.34,427.0,0.0927765676472336
192.70000000000002,1.0887462358149362,-0.01020723680499941,0.9391978025436402,367,8592000,3.2975730240345,1074,2253.13,1.0327978599071503,351.31,427.0,0.09307753788772971
192.70000000000002,1.3068709690240619,-0.02363080893497681,0.9636850631237031,367,8600000,3.487833025455475,1075,2266.36,1.0027590584754944,351.31,427.0,0.1025289374217391
52.4,1.1624669927040985,-0.02386109837621916,0.885106949210167,367,8608000,3.4626945739984514,1076,2143.77,1.1051573646068573,323.48,425.2,0.09335521121509373
34.800000000000004,0.5486303679161177,0.0026214354077819736,0.891113536953926,367,8616000,1.8399492448568344,1077,2084.39,1.1038902980089187,314.02,424.1,0.02951957879588008
34.800000000000004,0.8124086882125842,-0.0012349473460926675,0.9185879325866699,368,8624000,2.49865079164505,1078,2086.66,1.0522465765476228,309.45,424.0,0.059434967706911264
34.800000000000004,1.0398950026899911,-0.0033300150238210337,0.9264972215890884,368,8632000,3.3132483917474747,1079,2086.66,0.9843058335781097,309.45,424.0,0.09512288024183363
34.800000000000004,1.3557514773936592,-0.014605476151918992,0.9118516492843628,368,8640000,4.002175757884979,1080,2071.43,0.9648268556594849,309.81,424.0,0.12520063061267137
34.800000000000004,1.0987119574689894,-0.012377411212655716,0.9514982891082764,368,8648000,3.2718004500865936,1081,2062.99,1.0429359155893325,312.02,424.0,0.0833647620305419
24.0,1.1860822094265782,-0.033023713465081525,0.9536155265569687,368,8656000,3.0021302795410154,1082,2007.14,1.10462755382061,303.71,424.0,0.07325730196665972
23.8,0.7566975584656707,-0.0023184259830759404,0.9601160937547684,368,8664000,2.4785189640522005,1083,1988.83,1.0810685282945633,299.8,424.0,0.052088555516675114
23.8,1.112538122705195,-0.004723567580367671,0.9412942337989807,368,8672000,2.9335860741138458,1084,1967.52,1.0400277984142303,291.3,424.0,0.07016848630271852
23.8,1.4148186368212112,-0.01203792330554279,0.9438827496767044,368,8680000,3.7569043922424314,1085,1968.72,1.0292878669500352,292.79,422.20000000000005,0.11445847343653441
23.8,1.1455077929578854,-0.01101866615790641,0.9500956833362579,368,8688000,2.7945193743705747,1086,1957.69,1.0676083636283875,294.71,421.1,0.06593578929081559
23.8,1.7421493727976896,-0.0041171802952885625,0.912089187502861,369,8696000,4.232825254201889,1087,1954.75,1.0236575371026992,297.33,421.1,0.15129726689774542
24.0,1.2914297991055042,-0.013434017611434684,0.9638239103555679,369,8704000,3.1372414946556093,1088,1947.42,1.0516912424564362,299.08,421.1,0.09171952885575592
24.0,1.371673005037691,-0.002944606185774319,0.9565586584806443,369,8712000,3.448604254722595,1089,1947.42,1.0265431690216065,299.08,421.1,0.10530571621377022
24.0,1.0926294604097917,-0.015593815274332883,0.9668095099925995,369,8720000,3.1269953179359438,1090,1973.72,0.9569789266586304,301.24,424.0,0.08069029106758535
24.0,1.412920700523571,0.01325917495181784,0.9759694540500641,369,8728000,3.272478792667389,1091,1985.44,1.021550213098526,304.52,422.20000000000005,0.08400528689846397
24.0,0.9333351304062856,-0.011582631929850323,0.9456714463233947,369,8736000,2.651687750816345,1092,1977.97,1.061481350660324,301.58,423.1,0.05882641185540706
24.0,0.9200773065250688,-0.01014394200334209,0.9560577422380447,369,8744000,2.5946177858114243,1093,1981.07,1.1060042732954025,302.92,424.0,0.05469604695681483
24.0,1.0679313977192495,-0.002371579667087644,0.9630001419782639,370,8752000,2.970264083147049,1094,2000.37,1.0489800494909287,302.43,424.0,0.0744692422868684
24.0,1.125033895610652,-0.015286634900257922,0.9590499567985534,370,8760000,3.3062135100364687,1095,1993.82,0.9573008584976196,300.1,424.0,0.08684431051835417
24.0,0.9640271665418295,-0.01047783660236746,0.9669683969020844,370,8768000,2.752894397974014,1096,1983.8,1.01347658097744,298.11,424.0,0.06659784921910614
24.0,0.8671132811495029,-0.013333663156663534,0.9653943073749542,370,8776000,2.735328965187073,1097,1996.09,1.026268828511238,297.79,423.1,0.06822673503309488
24.0,1.33602635329399,-0.02592135054524988,0.8755235695838928,370,8784000,3.2899608886241913,1098,2027.37,1.011521753668785,300.82,423.1,0.09597195399925113
24.0,0.9114909025397004,0.006864664613385685,0.9391272443532944,370,8792000,2.536176434159279,1099,2008.21,1.0046277183294297,300.27,423.1,0.059718144037760795
24.0,1.3526243407272664,0.0024423137190751733,0.9317438071966171,370,8800000,3.377441409826279,1100,1990.05,0.9756988143920898,296.57,418.5,0.09202035467140376
36.2,1.4536352297059407,0.0010856318764854223,0.9513929432630539,370,8808000,3.7814933001995086,1101,2013.37,0.9703777861595154,304.28,417.1,0.12432989378459752
76.2,0.7949845364148032,-0.0027308104909025133,0.9623994535207748,371,8816000,2.5810285556316375,1102,2067.51,1.030511811375618,314.73,418.5,0.05383505317382514
118.9,0.993120637881839,-0.02005009648972191,0.9297637093067169,371,8824000,3.0059699201583863,1103,2110.01,1.0520044302940368,323.47,423.1,0.08648935634177178
127.5,1.4002589572962711,-0.004131643861765042,0.9399880892038346,371,8832000,3.6273524630069733,1104,2135.22,1.007134793996811,327.57,423.1,0.11887750544585288
155.1,1.1843537780874165,-0.011751228646317032,0.9429774099588394,371,8840000,3.3225351893901824,1105,2133.94,0.99415347635746,334.18,423.1,0.08857045591808856
128.9,1.294676536288971,-0.022120783075806685,0.9486486268043518,371,8848000,3.3584088945388793,1106,2137.67,1.0046239024400712,332.36,423.1,0.10741278775967658
122.9,1.3304170805121203,-0.022662240997888147,0.9136910426616669,371,8856000,3.418229583501816,1107,2102.41,0.9769929450750351,322.95,424.3,0.10149080236442387
122.9,0.8923984662448039,-0.006308317913208157,0.8935091727972031,371,8864000,2.5047165709733963,1108,2097.89,1.0498011672496796,321.72,423.1,0.06635785426478832
122.9,0.8074607970036447,-0.005959164848318324,0.9252140086889267,372,8872000,2.2273249197006226,1109,2097.89,1.0385928815603256,321.72,423.1,0.04809927242342383
127.8,0.9612359467491742,0.004912309331411961,0.9473292869329453,372,8880000,2.924136892557144,1110,2109.91,0.981667063832283,325.63,423.1,0.076183056011796
127.8,1.645247309936164,-0.028881965194595977,0.932763939499855,372,8888000,4.179225609302521,1111,2113.93,0.9217386466264724,326.32,423.1,0.1497028818167746
127.8,0.8021564447868513,-0.008176970214117318,0.9402459526062011,372,8896000,2.7548867934942245,1112,2124.24,1.0378059828281403,327.91,423.1,0.05791845366358757
125.7,0.7369265022563952,-0.00953790281462716,0.9498194408416748,372,8904000,2.3726230990886688,1113,2105.37,1.0754013764858246,324.03,418.5,0.04789588721934706
121.30000000000001,0.7360473167467703,-0.017735691284760834,0.9538840502500534,372,8912000,2.3137169164419173,1114,2164.46,1.0254812246561051,325.16,423.0,0.052953996895812455
121.30000000000001,0.8783758459400396,-0.005532318899640814,0.9646586054563522,372,8920000,2.723582898378372,1115,2164.61,0.9953360003232956,324.9,423.0,0.0702161580696702
121.30000000000001,1.3550447210951686,-0.017415920000057667,0.9103248399496079,372,8928000,3.805852084159851,1116,2195.31,1.0017419970035553,328.26,423.1,0.1198838368523866
121.30000000000001,1.0628385047584,-0.010319719512481243,0.9544579064846039,373,8936000,2.8392200207710268,1117,2171.32,1.0163576626777648,325.77,423.0,0.0641901225503534
121.30000000000001,0.7648318494068986,-0.004823984437971376,0.9466231024265289,373,8944000,2.432324209213257,1118,2163.97,1.0642099052667617,324.77,423.0,0.04603718298487365
121.30000000000001,1.0150945671986895,-0.008513480905967298,0.9738639175891877,373,8952000,2.977890281677246,1119,2178.07,1.0217963981628417,324.79,423.0,0.07362448221072554
125.7,1.3800061430951778,-0.005408706458983943,0.9606363534927368,373,8960000,3.9373233318328857,1120,2195.74,1.0198488813638686,326.95,420.3,0.12767846997827292
125.7,0.7734135058880348,-0.007771369239781052,0.9540439438819885,373,8968000,2.5799180173873903,1121,2182.85,1.0738890326023103,325.12,420.3,0.05401919410098344
125.7,0.7808178333519896,-0.005542950932140229,0.952026356458664,373,8976000,2.4348101949691774,1122,2201.52,1.0405147922039033,330.24,423.1,0.04995606265962124
121.9,1.1985118327440785,-0.02504629476577975,0.9407685190439224,374,8984000,3.19920598089695,1123,2169.63,1.0152203524112702,324.5,423.1,0.1003881784202531
111.4,1.3285603839781979,-0.0032746948406565933,0.9344509369134903,374,8992000,3.4692863774299623,1124,2161.66,1.0004012399911881,321.64,424.0,0.10851080193184316
111.4,1.0303795248378913,-0.010404844693257474,0.9256923925876618,374,9000000,2.8224359583854675,1125,2143.89,1.052454698085785,320.25,423.1,0.0669895929004997
121.9,1.0771446531208753,-0.015588145548827015,0.9542878693342209,374,9008000,3.1231543505191803,1126,2156.76,1.06700135409832,325.61,424.0,0.08775473079178482
124.60000000000001,0.9934193953247916,-0.004562628336716443,0.9362717950344086,374,9016000,3.2960427248477937,1127,2190.03,1.091510555744171,332.13,424.0,0.09353681154549122
124.60000000000001,0.8503195286406536,-0.00994421502269688,0.9122005236148835,374,9024000,2.7772668027877807,1128,2184.0,1.0836019206047058,332.16,424.0,0.0673781309556216
124.60000000000001,1.13953643291547,-0.005230494940187782,0.9565689849853516,374,9032000,3.20456876039505,1129,2199.55,1.002076341509819,335.59,424.0,0.089732381766662
124.60000000000001,1.226340654502003,-0.008991824165568686,0.9288992393016815,375,9040000,3.716536329984665,1130,2190.34,1.048163185119629,335.26,424.0,0.11566610212437808
124.60000000000001,0.8375287582902115,-0.025498176005785352,0.9425572115182876,375,9048000,2.327087949514389,1131,2192.66,1.0586987525224685,335.5,424.0,0.04924556012498215
124.60000000000001,0.694968253714847,-0.0028256684527150355,0.9493125927448273,375,9056000,2.1452800756692887,1132,2206.32,1.0096109861135483,338.33,424.0,0.03867370140738785
124.60000000000001,1.2077276908212988,0.0004410193602598156,0.9366920578479767,375,9064000,3.6516039168834684,1133,2215.03,0.9429187989234924,339.01,424.0,0.11768038367386907
143.5,1.5132421771302504,-0.015338018331676721,0.9400134027004242,375,9072000,4.0298994553089145,1134,2209.18,0.9934657400846482,338.98,424.0,0.14818661024793983
153.3,0.8173123721604341,-0.007920001639868134,0.9786057633161545,375,9080000,2.413777278661728,1135,2227.96,1.0630781698226928,343.4,424.0,0.04601891737431288
209.3,0.8726845538980984,-0.005944578843482305,0.951513199210167,376,9088000,2.774521802663803,1136,2282.05,1.1153949368000031,352.16,424.0,0.06407167544588446
213.9,0.9627400793092593,-0.00694268575811293,0.9493696063756942,376,9096000,2.618389719724655,1137,2295.68,1.09100810110569,354.93,424.0,0.06679366071708501
222.1,1.4315009990661525,-0.010094944366719573,0.9161165153980255,376,9104000,3.7797747004032134,1138,2294.0,1.0767624098062516,356.94,424.0,0.11455370197072626
256.3,0.9573943298060038,-0.021774367265752517,0.9438314586877823,376,9112000,2.8119723272323607,1139,2299.51,1.0649489361047744,358.49,424.1,0.06639988662675023
256.3,1.123802109354413,0.012596953492611647,0.9640474736690521,376,9120000,3.1613551861047746,1140,2309.69,1.0347547882795334,359.02,424.1,0.0815313480515033
256.3,1.0835606461418767,-0.011310744437846552,0.9757638221979141,376,9128000,2.8940299439430235,1141,2305.53,1.0460407203435897,360.21,425.2,0.0722873828932643
260.8,1.0898362039356662,-0.022927136560319923,0.9463479125499725,377,9136000,2.817764583826065,1142,2309.65,1.0653261917829513,363.63,427.1,0.07894621335435659
256.3,1.1127656554541239,-0.015428550611541142,0.936593257188797,377,9144000,2.9533082246780396,1143,2267.97,1.0469782215356827,359.81,427.0,0.07530016565695405
230.6,1.102765166948244,-0.013790092772978824,0.9438132935762406,377,9152000,2.966499890089035,1144,2270.83,1.0451733136177064,357.9,427.0,0.08062417251057923
230.6,1.3288993794622874,0.0005634545546490699,0.946756803393364,377,9160000,3.4708670675754547,1145,2260.0,1.0180367422103882,357.12,425.2,0.09736987890675664
230.6,1.6048830297396455,-0.009986393623548792,0.9453758525848389,377,9168000,3.778852183818817,1146,2266.86,1.0226336950063706,357.38,425.2,0.13381050711497663
230.6,1.2542673003076823,0.0023327471592347136,0.9322474455833435,377,9176000,3.071188150644302,1147,2261.41,1.044025154709816,359.77,427.1,0.08379597537219524
256.3,1.3307704359854031,-0.0310716409800807,0.9501933187246323,378,9184000,3.1670058381557467,1148,2254.18,1.0547370517253876,362.54,427.0,0.09051257921382785
214.4,1.5427940934422089,-0.004944417193401023,0.9402499783039093,378,9192000,3.570552022457123,1149,2234.13,1.0608729207515717,357.38,427.0,0.12448046606965363
214.4,1.6182052437447911,-0.021444769326772074,0.9467682832479477,378,9200000,3.7406523847579956,1150,2213.77,1.0615444314479827,355.99,427.0,0.14437382601667195
215.3,1.3608192077400678,-0.026231090866494923,0.9335221195220947,378,9208000,3.4692229318618772,1151,2205.27,1.045709053874016,354.96,427.0,0.12115453547332436
230.6,0.9612211221546377,-0.009002256823587232,0.9623356586694718,378,9216000,2.795620431303978,1152,2228.09,1.0972737365961074,359.26,425.2,0.0811030497169122
230.6,1.015009244926653,-0.006713897193985758,0.9339023172855377,378,9224000,3.2375018572807313,1153,2236.35,1.0645994699001313,359.36,424.3,0.08479561331681908
230.6,0.8318396698237249,-0.006512746953521855,0.9411748504638672,378,9232000,2.761164869070053,1154,2226.94,1.0293157190084457,359.12,424.3,0.06398887814022601
230.6,1.2824148845086336,-0.004754817554494366,0.9549463087320328,379,9240000,3.371989494562149,1155,2236.64,1.0097301340103149,360.18,424.3,0.0936752892844379
215.3,1.0302943817071522,-0.006634638764553529,0.9679080754518509,379,9248000,2.839855905175209,1156,2249.63,1.0320342200994492,359.38,426.09999999999997,0.07564947111532092
215.3,1.1250863378457152,-0.006847988264635205,0.9441580712795258,379,9256000,3.204183866977692,1157,2254.49,1.0638845705986022,358.98,426.09999999999997,0.09676666124723851
215.3,0.9483989982261193,-0.01205015457002446,0.9633540850877762,379,9264000,2.8091696655750273,1158,2263.47,1.0980917018651963,359.03,425.1,0.06830810509156436
215.3,1.353221051522108,0.0043076765787554904,0.9603006279468537,379,9272000,3.3488020765781403,1159,2274.17,1.0426607263088226,359.83,425.1,0.09589460893068463
184.7,1.426831228569269,-0.025312463316622597,0.9448745954036712,379,9280000,3.44350502371788,1160,2240.27,1.0557479399442673,352.44,424.1,0.11542655849829316
190.4,1.0522771260713184,-0.01180048559408533,0.9679006046056747,380,9288000,2.610743935108185,1161,2257.88,1.057314663529396,355.21,426.09999999999997,0.056822879165411
190.4,1.305172662045126,-0.00761657563271001,0.9451291227340698,380,9296000,3.0540899801254273,1162,2274.27,1.040497771501541,355.32,427.1,0.08542663118802012
184.7,1.1291658361673358,0.0005445738806156441,0.970916246175766,380,9304000,3.099606934785843,1163,2248.74,0.9882227092981338,352.83,426.09999999999997,0.08258547903969884
179.20000000000002,1.2386620738458454,-0.010664089770289138,0.9440212512016296,380,9312000,2.9936809587478637,1164,2211.66,1.0215383476018907,347.35,426.09999999999997,0.0880057223746553
184.7,1.1395042437497735,-0.015662939339526928,0.9539187502861023,380,9320000,2.923933033943176,1165,2218.42,1.0491216081380843,349.93,426.09999999999997,0.08061143439728767
190.4,1.2285385623421745,0.004016610458493232,0.9548870557546616,380,9328000,3.221855181455612,1166,2224.16,1.0342325812578201,350.84,425.1,0.09543419992551208
215.3,1.467342823084282,-0.0033019710233202202,0.938265329003334,381,9336000,3.6227298200130464,1167,2239.26,1.0482103496789932,353.36,425.1,0.11535427051596343
215.3,1.090158502562133,-0.01112128428198048,0.9483468455076217,381,9344000,3.314090819358826,1168,2234.28,1.0690203654766082,352.69,425.1,0.09120920955203474
215.3,0.707208441757544,-0.0012343844794668257,0.962792209982872,381,9352000,2.458162670135498,1169,2216.73,1.0888211917877197,353.07,424.0,0.049407664285972715
215.3,1.1046008479063576,-0.019325006334111095,0.9424319368600845,381,9360000,3.0354167509078978,1170,2213.83,1.0485125231742858,352.37,424.0,0.08783067020587623
207.20000000000002,1.2126903201743469,-0.015185740625020117,0.9308073478937149,381,9368000,3.414935475587845,1171,2221.29,1.0341455936431885,351.92,424.1,0.1030522757768631
207.20000000000002,0.9792005593573733,-0.0033565540064591916,0.9248373121023178,381,9376000,2.92019210934639,1172,2211.36,1.06357635140419,351.12,424.1,0.07998259000480175
207.20000000000002,0.8114231046697798,-0.00889310313970782,0.9545250183343887,381,9384000,2.5908493572473525,1173,2211.15,1.030556744337082,351.76,424.1,0.06234427161514759
207.20000000000002,0.9950216080893038,-0.0036854989570565522,0.953782108426094,382,9392000,3.230538238286972,1174,2216.54,1.0408083057403565,351.66,424.1,0.08780532328877598
207.20000000000002,1.1606923135863092,-0.004696085690520704,0.955812222957611,382,9400000,3.631055610179901,1175,2230.33,1.0543705701828003,350.19,424.1,0.11357369570061565
207.20000000000002,0.8007586135479307,-0.015779180742101745,0.9597114509344101,382,9408000,2.5216152656078337,1176,2229.34,1.0708127039670945,350.44,424.0,0.05490278927143663
216.2,0.7451234635639915,-0.009797037380194525,0.9722044903039933,382,9416000,2.329775930643082,1177,2245.58,1.0530032843351365,352.46,424.0,0.05136789196636528
234.10000000000002,1.48619447311287,-0.02770102202288399,0.9312739181518555,382,9424000,3.4507829320430754,1178,2262.63,1.0518524599075318,354.71,424.0,0.11214829138945788
234.10000000000002,0.9495562425283776,-0.0035995362675748767,0.9671835952997208,382,9432000,2.805930588245392,1179,2278.55,1.0485731393098832,356.08,424.1,0.062093001939356324
260.3,1.1882604034950606,-0.014939812121447175,0.971361780166626,383,9440000,2.981888853311539,1180,2285.89,1.051373491883278,359.7,424.1,0.07817318077664823
260.3,0.8359700173029464,0.0034849745861720294,0.9633134877681733,383,9448000,2.5894394159317016,1181,2275.97,1.056774662733078,359.52,424.1,0.05110439083538949
260.3,1.0002349002499276,-0.012403110188170103,0.9603099226951599,383,9456000,2.7804694908857344,1182,2297.62,1.0649984806776047,360.23,425.1,0.08187705407850444
260.3,1.342024764045611,-0.008627747391583397,0.9537959837913513,383,9464000,3.8554316210746764,1183,2297.43,1.0478655469417573,359.71,425.1,0.1288234687782824
260.3,1.2459569901697938,-0.012746117177885026,0.9596418511867523,383,9472000,3.404068747758865,1184,2268.43,1.0348070347309113,359.53,425.1,0.09997147214598953
