frames,P09:episode_rewards,fps,policy_entropy,PMM:episode_rewards,epoch_idx,P01:episode_rewards,grad_norm,value_loss,episode_length,advantage_norm,explained_variance,policy_loss
1368000,4.0,488,1.3857310593128205,1.31,171,0.0,0.031019902301454298,0.0006155202022819139,179.56,0.20663266334682703,-2.4965515702962877,-0.00010565390053670853
1376000,3.0,488,1.3859142458438873,1.4,172,0.0,0.0362688549149835,0.0006783214865299669,183.74,0.2241019237600267,-1.6297877234220506,9.374110795761226e-06
1384000,3.0,488,1.3857378327846528,1.38,173,0.0,0.02563735019400602,0.0005041238952890126,182.69,0.18548158559948205,-1.2965198075771331,8.376157202292234e-06
1392000,3.0,489,1.3859820342063904,1.26,174,0.0,0.035053538495779066,0.0005004212917901896,177.52,0.20259179405868052,-0.997301470041275,0.00018320983714147586
1400000,3.1000000000000085,488,1.3853953528404235,1.17,175,0.0,0.03524095716115856,0.0007795060888520311,173.4,0.21555462591350077,-1.1640874129533767,-0.00013012675368372583
1408000,4.0,489,1.3852232718467712,1.44,176,0.0,0.02794093140459569,0.00046965400526005396,184.35,0.17738936237990857,-0.6050614696741105,0.00010243989156151656
1416000,3.0,489,1.3856753146648406,1.39,177,0.0,0.030759110482871083,0.0004520535005303827,183.14,0.19111305519938468,-2.707843681573868,-7.834284937416669e-05
1424000,3.0,489,1.3858250403404235,1.34,178,0.0,0.02707836734135778,0.00043768533899310566,182.83,0.1749826586805284,-1.0741221529245377,-3.358760457558674e-05
1432000,3.0,489,1.385797486305237,1.4,179,0.0,0.03810056007380911,0.0006725077906639854,184.25,0.22809361053630708,-0.1587674140930176,1.4271191685111261e-05
1440000,3.0,489,1.385643221139908,1.25,180,0.0,0.024465824748490964,0.0003307611975378677,179.36,0.16301791235804558,-0.457240908741951,0.00022646551466834808
1448000,3.0,489,1.3857496201992034,1.39,181,0.0,0.032794256345763405,0.0005017868789491331,185.17,0.20028944682329894,-0.15053170263767243,-9.659033559728414e-05
1456000,3.0,489,1.3856001496315002,1.33,182,0.0,0.021844341046365075,0.00021213272165368835,181.39,0.1261471639201045,-0.41865207195281984,0.00011380654976164806
1464000,3.0,489,1.3858196365833282,1.18,183,0.0,0.04032473585948135,0.0007501625815575608,175.05,0.22701609034091233,-1.1329630249738694,-0.00012339827186224283
1472000,3.0,489,1.3858020663261414,1.28,184,0.0,0.02715239494437735,0.0005291422287564273,177.8,0.19302689040079712,-1.326017205119133,0.00016023284486436752
1480000,3.0,489,1.385730562210083,1.21,185,0.0,0.030395773705979255,0.00037332329939090416,176.0,0.17828100683167578,-0.6684645229578018,-4.177785296633374e-05
1488000,4.0,489,1.3859565925598145,1.62,186,0.0,0.026608222577751164,0.00046581655575664624,189.98,0.16997249316424132,0.09548472225666046,-0.00015422744472743944
1496000,4.0,489,1.3859444510936738,1.57,187,0.0,0.02776866339356419,0.0003555765217674889,190.58,0.1644468804076314,-0.7061092793941498,0.0001745826536352979
1504000,3.0,489,1.3858309614658355,1.19,188,0.0,0.017207415003347836,0.0001602400700880935,177.4,0.09911543833091856,-2.7230424237251283,-3.1041847569213134e-05
1512000,3.0,489,1.3858964014053345,1.22,189,0.0,0.03768193809514498,0.000545255791330419,177.82,0.2106199816055596,-0.5768527173995972,-2.424592805255088e-05
1520000,3.0,489,1.3860425925254822,1.43,190,0.0,0.01946563351858084,0.00019111557068526963,186.58,0.1273461015895009,-0.7168506413698197,-4.449642012332333e-05
1528000,3.1000000000000085,489,1.3859289157390595,1.38,191,0.0,0.026934325545146832,0.00029825976528854883,184.1,0.16328959492966533,-0.9232536631822587,0.00010182224241816584
1536000,3.0,489,1.3855576062202453,1.13,192,0.0,0.029164002967730217,0.0004502928214151325,172.96,0.1725091421790421,-1.501834998726845,-4.321306623751297e-05
1544000,4.0,489,1.3858853244781495,1.43,193,0.0,0.03400589083848163,0.0005960325835167169,184.54,0.2266221046447754,-3.5114924186468124,-7.04724633396836e-05
1552000,4.0,489,1.3858715581893921,1.47,194,0.0,0.02317738886173642,0.00022946837685367428,185.23,0.14045077906921505,-0.9267798221111297,8.417853168793953e-06
1560000,3.0,489,1.3859438800811767,1.15,195,0.0,0.02870191199072144,0.00031618858718047705,171.46,0.15111808713525535,-0.27392840206623076,8.705030799319502e-05
1568000,3.0,489,1.3859016072750092,1.18,196,0.0,0.028811396232044276,0.0005527890675966773,172.85,0.1717367075756192,-2.458362302184105,0.00016566167932978714
1576000,4.0,490,1.385987524986267,1.33,197,0.0,0.03125870077999033,0.0005438163403914586,179.87,0.20056804792955518,-0.9007490050792694,9.18751706922194e-05
1584000,4.0,490,1.3860552275180817,1.34,198,0.0,0.016455268878301003,0.00020027558997753658,179.56,0.11187619037926197,-4.5930080139637,-7.834196010662708e-05
1592000,3.0,490,1.3841790556907654,1.19,199,0.0,0.03505489161442463,0.0006850620785280626,174.07,0.21559368629008532,-1.4386182874441147,0.00019161389471264556
1600000,3.0,490,1.3851240825653077,1.09,200,0.0,0.023268403630509738,0.0002544629547946897,170.7,0.1467180547118187,-1.134887365102768,-0.0001470567957721869
1608000,3.0,490,1.3859001040458678,1.03,201,0.0,0.018402420746621382,0.0001840131229960207,169.87,0.10570910170674325,-1.629744938015938,-0.00011267243116890313
1616000,4.0,490,1.385885281562805,1.25,202,0.0,0.02781911473082954,0.00038103562940250413,180.58,0.16486927716061472,-0.09781182944774627,-9.694899279566016e-05
1624000,3.1000000000000085,490,1.3853035926818849,1.17,203,0.0,0.023059325198148482,0.0002863347904474267,176.08,0.13556702015921474,-2.1845423966646194,-2.204855736636091e-05
1632000,3.1000000000000085,490,1.3851519513130188,1.31,204,0.0,0.03569204838986075,0.0007237520343142023,176.66,0.23538161661475898,-0.38558478474617003,0.00011136629473185167
1640000,3.1000000000000085,490,1.385409631729126,1.46,205,0.0,0.02609698739986518,0.00040998865003984977,183.15,0.17039252616465092,-0.993822380900383,8.129987872962374e-05
1648000,3.0,490,1.385627965927124,1.22,206,0.0,0.02300914274407421,0.00026617462463718767,178.08,0.13715451017022132,-1.9067823761701583,8.020712703000755e-06
1656000,3.0,490,1.3859413528442384,0.97,207,0.0,0.021756755065675145,0.0003176396222238509,167.53,0.13186809113249182,-10.015662665963173,-8.259899297172524e-05
1664000,3.0,490,1.3859104657173156,1.06,208,0.0,0.028786531379687213,0.00041260239936946163,169.33,0.1764009832032025,-0.7598831850290299,-2.452900032949401e-05
1672000,3.0,490,1.3857613062858583,1.48,209,0.0,0.029521920002975294,0.00042032213014408625,186.84,0.19444013440981509,-2.2747264713048936,-1.833035668823868e-05
1680000,3.0,490,1.386053215265274,1.57,210,0.0,0.024154393734239412,0.00037954335726681166,191.29,0.16620507646352053,-2.3091862100362777,0.0002051700567244552
1688000,3.0,490,1.3855930984020233,1.24,211,0.0,0.03422531669969362,0.0006151395809797577,178.36,0.18960859335958957,-3.1304450178146364,-0.00022739197684131795
1696000,3.0,490,1.3858050501346588,1.19,212,0.0,0.02874813929543418,0.0005920657598198887,174.48,0.20468638157472013,-2.2549219977855683,-3.93882281241531e-05
1704000,3.0,490,1.385944769382477,1.35,213,0.0,0.022372215186368075,0.000371759204999762,179.94,0.15323313122615217,-2.348785817027092,0.00022608374412811828
1712000,3.0,490,1.3860249757766723,1.28,214,0.0,0.024786855877204826,0.0003013139077984306,177.49,0.15754694510251283,0.20928342461586,-5.789975635707378e-05
1720000,3.0,490,1.3860488104820252,1.29,215,0.0,0.03645548608336268,0.0004966866898894295,178.2,0.2022598384320736,-2.2503612464666367,0.00010799183120980161
1728000,3.0,490,1.3858774077892304,1.41,216,0.0,0.030922983566217227,0.0006243731862014101,184.83,0.20712736511602997,-2.6202368015050888,-6.614308422285831e-05
1736000,3.1000000000000085,490,1.3858045387268065,1.58,217,0.0,0.030593283024560138,0.0005953822181754731,191.39,0.18987032610923052,-137.33177945971488,-0.00022363631593179888
1744000,3.0,490,1.385067082643509,1.51,218,0.0,0.030430667813123546,0.0006131271463982557,187.79,0.20251850757747888,-109.98306261777878,0.00018293163193447982
1752000,4.0,490,1.3851191747188567,1.52,219,0.0,0.03219609612951211,0.0005490026706274875,186.32,0.21289262069389225,-0.7432516121864319,6.602146947443544e-05
1760000,4.0,490,1.3850784480571747,1.59,220,0.0,0.03810073464971656,0.0008207065403780689,189.96,0.23674101112410426,-1.4739314514398574,0.0002259214576861268
1768000,4.0,490,1.3857227039337159,1.55,221,0.0,0.028553480020458814,0.0005214058418323475,188.9,0.1948027478531003,-0.8782406914234161,-0.00017240983188457904
1776000,4.0,490,1.3860018455982208,1.36,222,0.0,0.027608193375227078,0.00042132249353244334,181.31,0.17477501466870307,-0.488291312456131,-1.1503761270432732e-05
1784000,4.0,490,1.385109771490097,1.49,223,0.0,0.027744835961506308,0.0005900193356887939,183.81,0.1884263761714101,-0.558388352394104,-2.9419537167996167e-05
1792000,4.0,490,1.3858634805679322,1.57,224,0.0,0.01766099634924589,0.00022632772363976984,187.81,0.12329785181209445,0.1938214385509491,-4.054480321428855e-05
1800000,4.0,491,1.3853458058834076,1.44,225,0.0,0.0342859429971781,0.0006928761562949149,184.52,0.21765509594231844,-1.3580866682529449,0.00016100996726891025
1808000,4.0,491,1.385417549610138,1.55,226,0.0,0.03553486574824842,0.0007654497946623451,190.28,0.24172964503988623,-1.0009338343143463,2.8765420720446854e-05
1816000,4.0,491,1.385296516418457,1.73,227,0.0,0.03900789642294548,0.0008118519088202447,194.99,0.23858458012342454,-1.6398615229129792,-0.00021508076984900982
1824000,4.0,491,1.3855787229537964,1.69,228,0.0,0.022370854951985965,0.0002796839316920341,194.89,0.14134728046134115,-0.2049500298500061,1.1087185994256288e-05
1832000,3.0,491,1.3860960721969604,1.41,229,0.0,0.03422595362656864,0.0008044808175941398,184.73,0.21807504970580338,-35.001307480335235,1.2181467900518328e-05
1840000,3.0,491,1.386119395494461,1.42,230,0.0,0.019098103584633038,0.00023586576387060631,184.56,0.13780101768672467,-1.8147213542461396,-5.440659289888572e-05
1848000,3.0,491,1.3861273920536041,1.44,231,0.0,0.027306558086813856,0.00038675934536513523,185.26,0.16644874472171067,-0.1121957951784134,3.399620225536637e-05
1856000,3.0,491,1.3860194885730743,1.47,232,0.0,0.026514248991470302,0.00047899513977426976,185.5,0.1645999955572188,-0.6360400068759918,0.00012127014488214627
1864000,3.0,491,1.3860323750972747,1.19,233,0.0,0.023511032150156094,0.0002177895259160323,174.81,0.13648639412596822,-1.9079129123687744,-0.00011850556911667809
1872000,3.0,491,1.3860341370105744,1.33,234,0.0,0.022752882849297912,0.0002709940864724558,181.67,0.1465668204240501,-1.1704610043764114,-6.470275220635813e-06
1880000,4.0,491,1.3858483719825745,1.7,235,0.0,0.04628540902115201,0.0010799714113727532,194.35,0.30004277199506757,-1.3588509356975556,0.0003568421024283452
1888000,4.0,491,1.385258595943451,1.7,236,0.0,0.02387109623543307,0.0003753395880175958,193.85,0.16548622075468303,-0.8201878809928894,-0.0001150676251927507
1896000,3.0,491,1.3853569424152374,1.28,237,0.0,0.021771544813404504,0.0002547387884010277,177.16,0.14231389744207262,-0.8863457661867141,-0.00020107390380871948
1904000,3.0,491,1.3858855438232422,1.35,238,0.0,0.02786364751643088,0.0004666847521548334,181.65,0.17133602833375336,-100.53435033619404,0.00020263741545932136
1912000,4.0,491,1.385667998790741,1.71,239,0.0,0.03199087455821931,0.0006212305960434605,195.38,0.2033319728448987,-1.6185260206460952,-3.487037858576514e-05
1920000,3.0,491,1.3857178425788879,1.48,240,0.0,0.030335695905880974,0.0005205894690016067,185.76,0.19786848133429885,-89.91136825680732,0.00015837457140150947
1928000,3.0,491,1.3854405784606934,1.38,241,0.0,0.030613492065497558,0.0005698635868679958,182.72,0.19194033408537506,-2.2648111337423327,0.0001492050403567191
1936000,3.0,491,1.3857241690158844,1.47,242,0.0,0.02656926395569153,0.00042154286081768076,186.19,0.18359396304935216,-7.899831907153129,-0.00015389561856864021
1944000,3.0,491,1.3860765075683594,1.29,243,0.0,0.02222522202914666,0.0003807767380817495,179.86,0.14088978515937925,-2.3976926881074907,-4.185323905403493e-05
1952000,4.0,491,1.3859223449230194,1.37,244,0.0,0.03429005727907523,0.0007852585200384965,183.28,0.22077545866370202,-0.7907673871517181,0.0001197003122069873
1960000,4.0,492,1.3860204315185547,1.45,245,0.0,0.02323249229922366,0.00032158487769493147,186.4,0.15983515907078982,-1.1709160703420638,9.965646549972007e-05
1968000,3.1000000000000085,492,1.3858076870441436,1.32,246,0.0,0.023679782283252977,0.00037917814271622776,181.84,0.16435555772855878,-1.00714151263237,-9.342653263047396e-05
1976000,4.1000000000000085,492,1.3838944482803344,1.66,247,0.0,0.03851299292994875,0.0009789228497811564,195.32,0.25299340223893524,-0.5080837559700012,0.0001262893767852802
1984000,3.1000000000000085,492,1.3849367356300355,1.55,248,0.0,0.02256131143641013,0.0003965881111662384,188.84,0.15344876864925028,-1.5844082063436509,-0.0004122259106952697
1992000,3.0,492,1.3860074865818024,1.41,249,0.0,0.028216622735705795,0.0004356937351099077,184.93,0.17767577024176717,-2.5784183663129805,1.0533817840041592e-05
2000000,4.0,492,1.3859676599502564,1.44,250,0.0,0.02888988954161831,0.000623428077784638,185.75,0.18291682787239552,-1.171482464671135,6.153171048936201e-05
2008000,4.0,492,1.3860800921916963,1.33,251,0.0,0.020543487428206303,0.00026659223691694934,180.35,0.13825201302766799,-4.568852159976959,0.0001859365458949469
2016000,3.0,492,1.3857682693004607,1.32,252,0.0,0.020537302222604838,0.00022539201428571686,180.47,0.12804182440042497,-0.21867598831653595,-0.00015342217855504714
2024000,3.0,492,1.3858067762851716,1.19,253,0.0,0.026180264443506806,0.00032169755932955014,176.35,0.1462823623046279,-0.5293416756391526,-3.687036267365329e-05
2032000,3.0,492,1.3854079949855804,1.19,254,0.0,0.029624306836953707,0.0003662689141401643,174.75,0.17805763740092517,-0.593556712269783,-7.358879051025724e-05
2040000,3.0,492,1.3860529553890228,1.34,255,0.0,0.017776630804478985,0.0001978619348085431,180.57,0.1151939250342548,-0.2588373857736588,-0.00011214575897611212
2048000,3.0,492,1.3857512307167053,1.23,256,0.0,0.02313079697212562,0.00022716747610729727,176.15,0.1347204735316336,0.023877631425857544,2.6985840420366003e-05
2056000,3.0,492,1.3858966207504273,1.19,257,0.0,0.019268616076715213,0.00014149754960726568,174.91,0.10970793757587671,-0.514666211605072,-2.4718996937735936e-05
2064000,3.0,492,1.3860840201377869,1.19,258,0.0,0.02183859967205765,0.000149663477559443,176.41,0.12840024085715412,-0.28669068455696106,9.209045911120483e-05
2072000,3.1000000000000085,492,1.3859013330936432,1.34,259,0.0,0.035962356914601604,0.0005431455291636666,181.88,0.21475674483925103,-0.6785617601871491,2.8697092056972905e-05
2080000,4.0,492,1.3858417522907258,1.43,260,0.0,0.02760185202369904,0.0005335666679411588,183.46,0.1870504545979202,-3.219228695034981,0.0002121017906756606
2088000,3.1000000000000085,492,1.3849730694293976,1.46,261,0.0,0.030719429602101892,0.0006438982789268266,184.11,0.2078487743064761,-13.012238888740539,-1.943276221936685e-05
2096000,4.0,492,1.3851038920879364,1.5,262,0.0,0.026676667489570535,0.0004078335151325518,186.58,0.18168635413050652,-2.223630747795105,-0.00013905307700042612
2104000,4.0,492,1.3858599162101746,1.34,263,0.0,0.018498213226653782,0.0002003523989264977,181.66,0.11178759257309138,-2.519190593957901,-0.0002405572691350244
2112000,3.0,492,1.3861008977890015,1.16,264,0.0,0.02143050740316816,0.0001669053104114937,174.87,0.12293028184212744,-0.32968325555324557,6.266433560085716e-05
2120000,4.0,492,1.3853298664093017,1.33,265,0.0,0.0328063954278029,0.000591438963267592,180.82,0.20559167124331,-0.5547841829061508,-0.00014700578125484754
2128000,4.0,493,1.3856341433525086,1.48,266,0.0,0.025273555475275607,0.0005039373025329041,185.97,0.17463779306039215,-1.0366034084558486,7.165434559283312e-05
2136000,3.0,493,1.385767469406128,1.38,267,0.0,0.02348350059244817,0.0002987484486379799,183.29,0.14394485985860228,-0.5185215228796005,0.00015327242714192836
2144000,3.0,492,1.3858829820156098,1.32,268,0.0,0.02822686616300106,0.0005214648615265105,182.25,0.153352501001209,-0.6514314782619476,0.00014366026012794465
2152000,3.0,493,1.3855807185173035,1.31,269,0.0,0.023604413924630495,0.0003462413892088989,182.22,0.15579552644863726,-1.1596368581056595,0.00011158459390571807
2160000,3.1000000000000085,493,1.3852744686603546,1.4,270,0.0,0.023975856141368292,0.0003396180656932302,186.59,0.14595022205263375,-3.8978196972608568,2.8354397090879503e-06
2168000,3.0,493,1.3847753238677978,1.21,271,0.0,0.029416543157544682,0.0006402368424005545,177.21,0.1990716121532023,-1.4671540176868438,-6.822317127443966e-06
2176000,3.0,493,1.3854584801197052,1.38,272,0.0,0.026681039364275773,0.0004839187017182667,181.98,0.17764979908242823,-1.7899142146110534,-0.0002325610452271576
2184000,4.0,493,1.3856265687942504,1.58,273,0.0,0.03349911409409347,0.0006794949291793273,189.83,0.2021323449164629,-1.6713071531057357,6.744561091181822e-05
2192000,3.1000000000000085,493,1.3860828912258147,1.46,274,0.0,0.020220930460051606,0.0002814848754246668,184.23,0.14374521626159548,-1.6360380303859712,0.00020272718466003427
2200000,3.0,493,1.3861603701114655,1.32,275,0.0,0.028216421105181303,0.0006078117238234881,178.32,0.1868083368241787,-6.304173848032951,-0.00042647894602851013
2208000,3.0,493,1.3860268688201904,1.28,276,0.0,0.025396649860530987,0.00047929618763532745,175.99,0.16109652032144367,-2.419681713581085,-3.9771296796971e-05
2216000,3.0,493,1.3860877025127412,1.2,277,0.0,0.01838977709820146,0.0002619190813561545,173.93,0.12890370525419712,-2.0924865967035293,9.774393653060543e-05
2224000,3.0,493,1.3858477079868317,1.33,278,0.0,0.02793815781537574,0.0004234691848660077,179.91,0.17150126289576292,-1.1036484831571578,2.042989119217964e-05
2232000,4.0,493,1.3858397364616395,1.37,279,0.0,0.036347106303199275,0.0009217899666805351,182.14,0.23416171012446285,-17.614546931385995,0.00020164721847322652
2240000,3.0,493,1.385472102165222,1.42,280,0.0,0.026991982857510123,0.0005108349838701542,183.6,0.1854439527913928,-0.2505474245548248,0.00010367308554123156
2248000,3.0,493,1.3855754244327545,1.27,281,0.0,0.02634968610617707,0.0004280859716709529,178.55,0.17348331397399305,-3.0394687283039095,-0.00026721696765889645
