fps,frames,advantage_norm,P09:episode_rewards,grad_norm,explained_variance,P01:episode_rewards,epoch_idx,value_loss,PMM:episode_rewards,policy_loss,episode_length,policy_entropy
798,8464000,4.519835189580918,17.10000000000001,2.3471385608739688,0.8932292979955673,0.0,1058,0.17437173461541533,22.62,-0.015342699568718672,300.33,0.9421619200706481
798,8472000,3.429561486244202,253.6000000000003,1.365361491886072,0.9154724282026291,0.0,1059,0.10212190281134098,47.29,-0.006665795932058245,438.82,0.9812325978279114
798,8480000,3.1827473723888398,316.40000000000003,1.2520535421046164,0.822196632027626,0.0,1060,0.09159585647284985,54.43,-0.012194069484248758,470.55,1.0100736677646638
799,8488000,3.2751408874988557,331.20000000000005,1.2079388275761629,0.8997848689556122,0.0,1061,0.09280824424698948,62.53,-0.0023665881491615436,519.52,0.9665383893251419
799,8496000,4.888897887468338,333.80000000000007,2.2912190051763286,0.8365476983785629,0.0,1062,0.18892286330461502,70.81,-0.006338909759651869,576.77,0.9463520950078964
799,8504000,2.896382522583008,353.40000000000003,0.9334360048848045,0.8601564508676529,0.0,1063,0.07007659864611923,88.62,-0.017344625382538652,674.73,0.9967722123861313
799,8512000,3.0391853868961336,358.9000000000001,1.253318588560438,0.8793044716119767,0.0,1064,0.08354060301557183,101.25,-0.015746563786524347,747.92,0.9668779021501541
799,8520000,4.118002331256866,367.50000000000006,1.7597874941216076,0.8378107076883317,0.0,1065,0.1734025753941387,109.3,-0.02104954785085283,806.23,0.9801004290580749
799,8528000,3.8669219493865965,360.3000000000001,1.453911728565962,0.8981128704547882,0.0,1066,0.1349011736549437,124.48,-0.014800560020303237,890.72,0.9364293843507767
799,8536000,3.394859632253647,372.1,1.1791598688773939,0.8645630407333375,0.0,1067,0.09599109509028494,131.59,-0.01092198908678256,925.75,1.0034714186191558
799,8544000,4.205049865245819,374.20000000000005,1.4155655112655054,0.8615699404478073,0.0,1068,0.1491317811049521,144.95,-0.009662112456280738,1001.95,0.9483265525102615
799,8552000,4.404969284534454,381.3,1.878908898621087,0.8994932943582534,0.0,1069,0.18382801196537912,166.49,-0.017962045628664783,1111.67,0.9585043323040009
799,8560000,2.9584378600120544,381.3,1.2454875944035042,0.8481161636114121,0.0,1070,0.08710016869939864,181.67,-0.014077885719016194,1203.97,1.0123044645786285
799,8568000,3.0294298911094666,381.3,1.0936749917013926,0.8318896079063416,0.0,1071,0.08174044029787182,182.9,-0.014198179505183362,1216.52,1.0194875597953796
799,8576000,4.59551663517952,381.3,1.907248946537118,0.8475420206785202,0.0,1072,0.19396053107455372,200.95,-0.013653050624488969,1331.75,0.9592365676164627
799,8584000,2.796366128921509,381.3,0.9991109902164574,0.9111362153291702,2.9000000000000004,1073,0.07245002854149789,214.51,-0.016391295448411256,1412.88,1.0058631205558777
799,8592000,3.1686885488033294,381.3,1.1262428310040256,0.8513802886009216,5.9,1074,0.09374303878284991,221.41,-0.019888824754452798,1447.27,1.0155671119689942
799,8600000,3.037408446073532,384.40000000000003,1.1523286186450061,0.9229522669315338,6.9,1075,0.08305274565704167,228.55,0.0012935199891217053,1482.51,0.9571910005807877
799,8608000,4.046839698553085,388.0,1.5612188576881798,0.8780453705787659,10.700000000000001,1076,0.13157016286626458,242.54,-0.027130761575244834,1568.04,0.9273979860544205
799,8616000,3.075994163751602,388.0,1.1235883304069443,0.8963782078027726,76.9,1077,0.08600207117386162,266.44,-0.011223804282490164,1703.56,0.9721351432800293
799,8624000,3.028639854192734,388.20000000000005,1.1573419438051704,0.8488247895240784,91.00000000000001,1078,0.09031282506417483,272.64,-0.018534553110948763,1739.1,0.9899573749303818
799,8632000,5.347760814428329,388.20000000000005,2.7048375818188775,0.2981447744369507,81.7,1079,0.3556883216369897,265.3,-0.052774740429013034,1743.56,0.884780119806528
799,8640000,1.8359990125894547,342.30000000000007,0.5110509051812496,0.4350339752435684,0.0,1080,0.02399401890812442,119.06,-0.016398302863235584,935.88,1.1525526964664459
799,8648000,2.1520065838098525,323.0,0.712324478821361,0.6479624706506729,0.0,1081,0.03353379993699491,76.62,0.0020176029484719037,679.74,1.1737465798854827
799,8656000,2.290507370829582,314.90000000000003,0.7492667449893419,0.7807872235774994,0.0,1082,0.049936262336559595,72.93,-0.0013363174542610067,664.51,1.027042360305786
799,8664000,2.5299592876434325,264.6,0.8397479109824104,0.8576502394676209,0.0,1083,0.06196055930107832,63.31,-0.007251841858087573,633.63,1.0115718334913253
799,8672000,4.614529367685318,255.9000000000001,1.8885306698768927,0.8873212826251984,0.0,1084,0.2185515322163701,57.17,-0.012238782184722368,605.21,0.9700259506702423
799,8680000,3.085439077615738,264.0,1.1805177536015699,0.8902330315113067,0.0,1085,0.09331178185995669,58.06,-0.029316145580378362,602.49,1.0090306758880616
799,8688000,2.604282427430153,255.9000000000001,0.915188102270714,0.8700650054216384,0.0,1086,0.07482069450430572,56.5,-0.01158444048702222,597.89,0.9881640708446503
799,8696000,4.099092930555344,303.40000000000003,1.5267918787164911,0.7656365644931793,0.0,1087,0.13980441829189658,62.22,-0.023681372386636212,620.56,0.9256539821624756
799,8704000,4.436901479959488,319.0,1.504017931983805,0.8646301531791687,0.0,1088,0.15948403880000114,67.46,-0.004503236931923311,628.72,0.9294406819343567
799,8712000,2.3952049762010574,338.30000000000007,0.8378979096970199,0.9063251739740372,0.0,1089,0.053546580709517004,86.59,-0.019446747297188267,705.76,1.0344413471221925
799,8720000,4.018716766238213,338.30000000000007,3.0413776149292557,0.6836873883008957,0.0,1090,0.619834190083202,86.59,0.017471352644497527,705.76,1.010102517604828
799,8728000,4.047809188365936,351.20000000000005,1.5772469494621866,0.8529466766119004,0.0,1091,0.14312020524404942,101.21,-0.02156254812143743,794.87,0.9709473788738251
799,8736000,4.4222794127464295,363.20000000000005,1.8139421464258405,0.891853933930397,0.0,1092,0.16163680342026054,122.53,-0.006308774883509613,912.13,0.9482266354560852
799,8744000,3.019133600592613,365.40000000000003,1.0589456218606792,0.904220045208931,0.0,1093,0.07907931003719568,142.74,-0.012602482724469155,1015.17,0.9944746750593185
799,8752000,2.8443899166584017,365.40000000000003,0.9811156932816005,0.8770982575416565,0.0,1094,0.07480794314295053,142.74,-0.0030385437922086566,1015.17,0.9893186509609222
799,8760000,4.360771726369858,369.1,1.6500098387561222,0.8861824053525925,0.0,1095,0.15452778114937246,155.46,-0.0035439164224953857,1081.57,0.9307900255918503
799,8768000,3.942471877336502,379.20000000000005,1.3106241407457142,0.8783701825141906,0.0,1096,0.1290385862439871,172.57,-0.020702442107467505,1175.13,0.9609789562225342
799,8776000,3.669636113643646,381.9000000000001,1.34253596424824,0.9212630587816238,1.0,1097,0.10643795871641487,186.92,-0.01449856800842099,1248.03,0.9364693546295166
799,8784000,3.2637562906742095,394.6,1.0355469952993859,0.867274757027626,1.0,1098,0.08486825492233038,198.64,-0.01840636269305833,1312.88,0.9362942463159561
799,8792000,3.559371155500412,403.1,1.3205580137875195,0.9318962794542313,1.0,1099,0.11570665914565324,215.6,-0.0018263716722140089,1412.25,0.9208155554533005
800,8800000,4.3673023104667665,404.1,1.9193979494181672,0.8329194438457489,1.0,1100,0.17265069434419275,226.24,-0.013916362256277353,1468.69,0.9391259634494782
800,8808000,3.3092974758148195,404.1,1.2595428199059022,0.893085954785347,3.0,1101,0.09777461990714073,250.05,-0.022366433563875035,1589.69,0.9731973069906235
800,8816000,3.8155326116085053,404.1,1.59138945645315,0.8886753255128861,3.0,1102,0.13175155207514763,258.18,-0.005676212847174611,1639.49,0.9470916420221329
800,8824000,3.882973543405533,404.1,1.4499490667175434,0.9124887192249298,5.0,1103,0.1299064850155264,267.69,-0.016244145739474334,1685.92,0.9465818631649018
800,8832000,3.8174196803569793,404.1,1.4722151121297042,0.8866487687826157,91.2,1104,0.12895675792358816,290.07,-0.013277478468953632,1809.69,0.9670858699083328
800,8840000,3.110341055393219,404.1,1.0865603636266217,0.9157904464006424,97.5,1105,0.07962879525497556,294.02,0.0022613060713047163,1829.65,0.9882720583677291
800,8848000,4.000801488161087,404.1,1.9000006123368007,0.9015321725606918,107.80000000000001,1106,0.1450013002101332,304.1,-0.023162972736172377,1881.75,0.9643405449390411
800,8856000,4.011377829313278,405.40000000000003,1.8125817151287023,0.9191035169363022,224.9,1107,0.14181933616288006,319.87,-0.014582336572930217,1940.53,0.9314294463396072
800,8864000,3.356563333272934,405.40000000000003,1.2907545334102166,0.9302559852600097,231.6,1108,0.09900787374004721,328.88,-0.017185070734121836,1965.19,0.9510992455482483
800,8872000,3.2735366404056547,405.40000000000003,1.3696160271987368,0.920836067199707,238.3,1109,0.09280562087893486,331.15,-0.016682019630679862,1978.08,0.9705710017681122
800,8880000,3.4523997139930724,405.40000000000003,1.3574773762686843,0.9025949561595916,227.89999999999998,1110,0.10329908288083971,326.59,-0.028382145137870792,1963.68,0.9638254284858704
800,8888000,3.227120857834816,405.40000000000003,1.1609379273249767,0.8595949816703796,231.6,1111,0.09070404247380794,331.85,-0.016368840048089625,1978.9,0.9589262622594833
800,8896000,2.97473393201828,409.0,1.098194282695689,0.8484202402830124,239.2,1112,0.08259775654412806,333.69,-0.015543151090751052,1996.7,0.9603929752111435
800,8904000,4.040039052963257,409.0,1.7611903443731327,0.8795971035957336,239.2,1113,0.13713744018226862,334.37,-0.008719645810779185,1993.54,0.9479756104946137
800,8912000,3.181484971046448,409.0,1.55944377421746,0.909694796204567,239.2,1114,0.08615417624823749,334.96,-0.015627636032295413,2002.57,0.9678576564788819
800,8920000,3.735951269865036,409.0,1.3701736588443794,0.942572620511055,239.2,1115,0.10902047025971115,336.66,-0.005328243464318803,2012.05,0.9248674511909485
800,8928000,2.698635811805725,409.0,0.8761145100828336,0.9459529423713684,247.20000000000002,1116,0.05622939615510404,338.4,-0.00960511429075268,2006.04,0.9584483045339585
800,8936000,3.797327764630318,405.40000000000003,1.3717362152287687,0.9115517199039459,242.7,1117,0.13484091274440288,336.28,-0.004904649415402673,1994.07,0.9339126974344254
800,8944000,3.780736999511719,409.0,1.4207637457213347,0.9338069891929627,242.7,1118,0.1213863689173013,337.9,-0.0009123597026336938,1996.44,0.9322294449806213
800,8952000,3.299639482498169,409.0,1.1357408720437052,0.9267098253965378,242.7,1119,0.08923765800893307,337.95,-0.00855284656630829,1997.35,0.9882382690906525
800,8960000,3.8252109301090242,409.0,1.7288436729176533,0.9131672751903533,247.5,1120,0.1220609618164599,341.31,-0.016380811707349494,2027.87,0.9765968590974807
800,8968000,3.6176536977291107,409.3,1.345438900821014,0.9315529817342758,247.5,1121,0.11882878775708378,341.5,-0.006835564377252012,2037.46,0.9852214473485946
800,8976000,3.3195830678939817,409.3,1.1917622499660045,0.9268389385938645,244.8,1122,0.0971334408968687,338.97,-0.02246392733184621,2031.04,0.9858206993341446
800,8984000,3.66416051864624,409.5,1.2743210863865944,0.9211975741386413,242.7,1123,0.11767065737396479,335.81,-0.005041383304342162,2021.43,0.9376278978586197
800,8992000,3.4175211346149443,407.1,1.1401923938625307,0.855227564573288,244.8,1124,0.10062793245539069,335.94,-0.024428771312814207,2005.26,0.90903515458107
800,9000000,3.6404381906986236,405.2,1.16020851296813,0.9168232434988022,244.8,1125,0.11354593550786377,335.52,-0.004579727453092346,2011.1,0.8847929161787033
800,9008000,3.917420960664749,406.1,1.7246330727990367,0.9308981221914291,242.7,1126,0.12242852008901536,334.91,-0.019380340804345905,2007.76,0.9048859375715256
800,9016000,3.166036752462387,406.1,1.2851263891219304,0.9234675800800324,265.70000000000005,1127,0.0891967786103487,338.47,-0.00771418251995783,2015.98,0.9326147830486298
800,9024000,3.3729296171665193,406.1,1.308461445426639,0.868018895983696,265.70000000000005,1128,0.11661578377243131,337.39,-0.016965140991960653,2014.09,0.979254567027092
800,9032000,4.027969385385513,406.1,1.4715564868991735,0.9143498432636261,280.6,1129,0.14089574745856226,338.27,-0.010843078279940528,2011.85,0.9611370557546616
800,9040000,3.77161349773407,407.1,1.425253431478489,0.9122220355272294,280.6,1130,0.12624544721096753,338.82,-0.016501273412723096,2016.49,0.9476075315475464
800,9048000,2.6649770343303683,408.0,0.8433950197848911,0.9576028192043304,260.3,1131,0.060553640313446525,336.83,-0.0077530155383283275,2005.06,0.9691715729236603
800,9056000,3.8301481878757477,408.0,1.748483559590894,0.8910639965534211,260.3,1132,0.13084623913280666,335.29,-0.025816592672781552,2006.38,0.9636699771881103
801,9064000,3.350146245956421,408.0,1.2308700079520973,0.8888221395015716,243.0,1133,0.09505446514114738,328.8,-0.012088755957083776,1979.11,0.9848246043920517
801,9072000,3.678945232629776,408.1,1.2429316267178567,0.8852968168258667,240.8,1134,0.1228869072906673,330.6,-0.012137715071439743,2001.14,0.9808838391304016
801,9080000,3.0456937670707704,409.2,1.1246108192119877,0.8602909278869629,201.10000000000002,1135,0.0866611884906888,323.69,-0.01962483869458083,1977.37,1.0022340446710587
801,9088000,2.569654598236084,409.2,0.8853145260657014,0.8685518634319306,219.3,1136,0.05992481204215437,324.99,-0.013145292030239944,1976.86,0.9966258001327515
801,9096000,4.442775408029556,409.2,1.7911947665537205,0.880915156006813,201.10000000000002,1137,0.170303288474679,323.39,-0.0003151976311346516,1966.5,0.9232344806194306
801,9104000,4.642942798137665,408.1,2.270316340572555,0.8584825551509857,173.3,1138,0.19092779820784928,319.53,-0.04737528719590046,1942.38,0.9421970039606095
801,9112000,2.485542253255844,409.2,0.8096102720959757,0.8898030632734298,148.3,1139,0.05751087617129087,316.43,-0.01252662900602445,1933.74,1.0066304147243499
801,9120000,3.145221145749092,405.1,1.268154337339432,0.22109403669834138,19.0,1140,0.0876306693861261,251.8,-0.04532358842669055,1651.95,0.9114436453580856
801,9128000,1.749802051782608,383.1,0.5234734672058399,0.626481871008873,0.0,1141,0.022755358894355596,165.14,0.0037649801770749036,1189.85,1.046976819038391
801,9136000,2.1262001144886016,383.1,0.6161697139873626,0.7782488185167312,0.0,1142,0.04581241094972938,162.15,-0.004053592453274178,1174.23,1.0131911265850067
801,9144000,3.326362144947052,383.1,1.350647740219899,0.8753845351934433,0.0,1143,0.10991766208782792,160.86,-0.007766417469392764,1169.61,0.9817658472061157
801,9152000,5.290411891937256,373.0000000000001,2.109859133404577,0.9084942132234574,0.0,1144,0.23187673495151104,153.46,-5.59878331841901e-06,1148.2,0.9067888200283051
801,9160000,3.40500847697258,382.1,1.2014553071856464,0.894165365099907,0.0,1145,0.09965349440462887,156.04,-0.011905227746465243,1156.52,0.9938370490074158
801,9168000,2.798084972500801,382.1,0.9748256843607731,0.9069997572898865,0.0,1146,0.0710385817475617,154.76,-0.018887276527821087,1142.55,0.9940745913982392
801,9176000,4.43644957780838,382.1,1.8687069454845016,0.9113498479127884,0.0,1147,0.167212424678728,155.32,0.008072051251656377,1144.47,0.9148477470874786
801,9184000,3.7165892624855044,382.1,1.711288569530405,0.9336694830656052,0.0,1148,0.1270101196691394,155.32,-0.0037462793942540885,1144.47,0.9421856546401978
801,9192000,4.604357311725616,390.0,2.236708968694524,0.8915729206800461,0.0,1149,0.18533142803236843,159.92,-0.014367375134752365,1147.24,0.9645956438779831
801,9200000,2.389648278951645,390.0,0.8809986532452454,0.9027627640962601,0.0,1150,0.04555616659577936,162.0,-0.008256726720792357,1162.22,1.0699182814359665
801,9208000,2.852656718492508,390.0,1.2141688140645126,0.8859139269590378,0.0,1151,0.07797981301788241,161.14,-0.012495449745329098,1157.66,1.0260538691282273
801,9216000,4.26482410311699,390.0,1.6911620255120798,0.8381599164009095,0.0,1152,0.1746739409212023,154.91,-0.018829226323287002,1143.97,0.9631989824771882
801,9224000,3.4724295991659164,390.0,1.2202124064917443,0.8743990522623062,0.0,1153,0.11253221155609935,150.61,-0.026093822318944148,1131.42,1.0044309616088867
801,9232000,2.9948700034618376,390.0,0.9390288805715166,0.8921909242868423,0.0,1154,0.08529816353693605,153.34,-0.02135719097452238,1140.11,0.9813704282045365
801,9240000,3.1673551344871522,390.20000000000005,1.1087605976567763,0.8804515552520752,0.0,1155,0.091828996501863,157.32,-0.011216208940604702,1163.18,0.9593849068880081
801,9248000,3.7646571588516236,392.40000000000003,1.3607000651811076,0.9013084727525711,0.0,1156,0.11775071568787097,168.38,-0.012047472097474383,1205.3,0.9470540517568589
801,9256000,3.1404041838645935,396.0,1.0363124652165046,0.8632099252939224,0.0,1157,0.08211145030334592,187.04,-0.026566270525800063,1286.35,1.0094778430461884
801,9264000,2.576165100336075,396.0,0.8526506392249402,0.9149421459436416,0.0,1158,0.060988354883156716,194.69,-0.021772415440063923,1325.21,1.0123286497592927
801,9272000,3.346402492523193,396.0,1.2586679723371845,0.8964385181665421,0.0,1159,0.09966730568557977,199.37,-0.005623612703057006,1351.32,0.9637566232681274
801,9280000,4.276666966676712,396.0,1.8817808291498963,0.6128635084629059,2.0,1160,0.15951272344216705,225.26,-0.03403589897090569,1518.64,1.0008438420295716
801,9288000,2.1832670730352404,396.0,0.630340447100613,0.9147840923070908,2.9000000000000004,1161,0.04291781238745898,234.1,0.0020756788995640817,1572.21,1.0067975866794585
801,9296000,2.9472105419635772,396.0,1.0567728084753778,0.8626661366224289,15.100000000000003,1162,0.08501724098809063,236.4,-0.01267403416131856,1608.19,1.003210362792015
801,9304000,4.047109712362289,396.0,1.4715003260395405,0.8548557412624359,52.3,1163,0.14687932578846813,249.29,-0.013589390643755906,1673.42,0.952978001832962
801,9312000,3.683910962343216,396.0,1.3485116874829293,0.8198066049814224,69.2,1164,0.12233090050052851,262.95,-0.01594957729947055,1768.77,0.9899646717309952
801,9320000,2.7044012719392776,396.40000000000003,0.9449884090874991,0.8769606983661652,69.2,1165,0.06686464686412365,268.25,-0.009677572551590857,1792.6,0.9688069188594818
801,9328000,4.0177941429615025,396.40000000000003,1.8505998933953527,0.8264745664596558,69.2,1166,0.1548973151575774,272.13,-0.002344069347018376,1807.74,0.9146096527576446
801,9336000,4.82215616941452,396.40000000000003,1.8386775695773303,0.88300077855587,69.2,1167,0.19502466019243003,274.18,-0.018289383916417136,1815.85,0.8788432705402375
801,9344000,3.4808546102046964,396.40000000000003,1.2386474714081102,0.8993640208244323,69.2,1168,0.08807730870321392,272.59,-0.009062798247905448,1815.52,0.9195590478181839
801,9352000,3.3210984218120574,401.5,2.2138252553049136,0.8667471611499786,69.2,1169,0.12001843724399805,276.48,-0.016311159276519903,1838.51,0.9854972410202026
801,9360000,2.964965035915375,407.50000000000006,1.0780376938013096,0.9074785751104355,69.2,1170,0.07797540292143822,282.68,-0.02189556920158793,1877.76,1.013913128376007
801,9368000,3.919449052810669,403.40000000000003,1.446680206140949,0.9015389508008957,69.2,1171,0.12767262134701013,281.6,0.01228841810603626,1872.26,0.9261706358194352
801,9376000,3.600689786672592,396.50000000000006,1.5506727205600228,0.7957330548763275,61.900000000000006,1172,0.10801108761690557,269.02,-0.048320233260747046,1814.94,1.0247960138320922
801,9384000,2.0147006914019583,379.1,0.6394637809731152,-0.5689867281913757,0.0,1173,0.048581132394610906,164.33,-0.02878762301639654,1224.04,1.2492234390974044
801,9392000,1.8106042605638504,373.3,0.5068102720203962,0.5436670231819153,0.0,1174,0.023515541483648122,80.41,-0.0013529351720353588,704.06,1.2387770453095437
801,9400000,1.927076831459999,373.3,0.5932173395038823,0.7466837161779404,0.0,1175,0.03610067721456289,76.53,-0.0009779331763274967,677.11,1.0845406687259673
801,9408000,2.4618769454956055,283.70000000000005,0.8675745293291169,0.8004174381494522,0.0,1176,0.054578403695486485,54.79,-0.014213410773081706,591.74,1.050933411717415
801,9416000,3.8970598304271697,205.90000000000066,1.6585412782277396,0.8733071440458298,0.0,1177,0.16238888226915152,48.21,0.002830337565160335,553.88,0.9570489364862442
801,9424000,4.555189062356948,220.40000000000015,1.9088049514348973,0.8504912251234055,0.0,1178,0.19528893407899886,48.71,-0.02188105045061093,547.96,1.0085762232542037
801,9432000,3.58024400472641,220.40000000000015,1.2776032776783,0.8409586119651794,0.0,1179,0.11231192862614989,49.7,-0.017189623753947673,561.09,1.038760440349579
801,9440000,2.644270412325859,220.40000000000015,0.7377279042154428,0.8477645510435105,0.0,1180,0.0668251490406692,48.37,-0.014103732896619476,558.39,1.028949163556099
801,9448000,3.162658771276474,281.80000000000007,1.1914795092126667,0.8960837715864182,0.0,1181,0.09126255632378161,55.32,-0.005656813086243346,593.35,1.0044011676311493
801,9456000,3.1933373230695725,309.5,1.0483417660526713,0.8868737119436264,0.0,1182,0.08886412803549319,73.19,-0.01842907798010856,690.82,0.9997296565771103
801,9464000,3.141461555957794,309.5,1.1995741480427966,0.9055637359619141,0.0,1183,0.0895828517805785,76.94,-0.01470157824573107,718.13,1.0240749794244766
801,9472000,3.8592984503507615,309.5,1.438097606849226,0.8814373040199279,0.0,1184,0.13664753864519297,83.98,-0.015619011451490224,762.33,0.9911640822887421
802,9480000,4.068973985910415,329.1,1.5209552932218855,0.8944235628843308,0.0,1185,0.15446673578582704,98.39,-0.005620533472392708,833.24,0.9698383182287216
802,9488000,3.425872845649719,334.4000000000001,1.3121614501353651,0.8978664875030518,0.0,1186,0.10514619424939156,119.89,-0.015747342475224288,948.35,1.0376025390625
802,9496000,4.43644497871399,348.5000000000001,3.0004911390200464,0.8087826085090637,1.0,1187,0.611999462582171,125.75,-0.018440595224965363,992.82,1.0190333920717238
802,9504000,2.4830139225721357,364.80000000000007,0.8641604704774096,0.8684070992469788,1.0,1188,0.06762120297644288,141.33,-0.0335011493654747,1091.55,1.043266286253929
802,9512000,3.018070784211159,372.3,1.1452045841547192,0.8963426619768142,1.0,1189,0.09474405103828758,146.09,-0.011246325825486564,1122.19,1.006032148003578
802,9520000,4.101839424371719,375.1,1.5469510473440844,0.8781500023603439,1.9000000000000004,1190,0.13614649314433336,166.1,-0.01652929989184486,1233.22,0.9433210504055023
802,9528000,4.0640782558918,377.40000000000003,1.4393683659753704,0.9076521092653275,2.0,1191,0.13465438768267632,184.08,-0.019512768128188328,1320.38,1.0094971024990083
802,9536000,3.1722165155410766,377.40000000000003,1.1132735677031278,0.9059120142459869,2.0,1192,0.08904611664358526,190.68,-0.021695752894156612,1353.07,1.0295785510540008
802,9544000,3.357491693496704,384.0,1.3144882414360068,0.9486298209428787,2.0,1193,0.09761126763653011,209.51,-0.0036290176439797506,1454.76,0.9957152837514878
802,9552000,3.961955842971802,384.0,1.6351876934727656,0.8899830645322799,4.0,1194,0.13505233547650278,219.56,-0.025535563429584726,1515.88,1.016724864244461
802,9560000,2.7380781453847884,384.0,0.8410409821278197,0.9220551377534867,6.800000000000001,1195,0.06160365248564631,232.66,-0.008446209570975043,1585.24,1.0194252932071686
802,9568000,3.4521799421310426,384.40000000000003,1.3170341043190132,0.9193773984909057,29.700000000000003,1196,0.1149619077052921,241.21,-0.0021404332000383875,1635.87,0.9391963815689087
802,9576000,3.7919671440124514,384.40000000000003,1.422059304193708,0.921553720831871,44.5,1197,0.12681531525216996,256.61,0.004963408030598657,1719.9,0.9198254269361495
802,9584000,3.2786329984664917,384.40000000000003,1.3150408135026732,0.9335212165117264,52.3,1198,0.08538892501965165,262.31,-0.016060420810244978,1753.82,0.9523657846450806
802,9592000,3.476047794818878,392.1,1.2843281952624994,0.9279714828729629,80.80000000000001,1199,0.11629355103708804,279.15,-0.02074264016584493,1816.55,0.9729800015687943
802,9600000,3.4835322451591493,394.0,1.3138115505604233,0.9095250225067139,89.8,1200,0.1051496003754437,290.62,-0.013902814985485748,1875.83,0.9697654330730439
802,9608000,3.0933333814144133,394.0,1.1024593020393993,0.9035001921653748,89.8,1201,0.08511971359141171,293.69,-0.0028768771555041893,1886.41,1.0177779394388198
802,9616000,3.954003187417984,394.0,1.6917547824348278,0.8933624666929245,89.2,1202,0.13831794732250274,293.79,-0.01679684655740857,1887.5,0.9542554771900177
802,9624000,2.871290525197983,393.1,1.051318433669616,0.9380201351642609,97.2,1203,0.06720618857070804,298.64,-0.009048436625162139,1896.26,0.9506077110767365
802,9632000,3.340762268304825,392.1,1.2321288794313388,0.8926191860437394,111.70000000000002,1204,0.10102469813078642,302.04,-0.018032671201326594,1907.84,0.9565492898225785
802,9640000,3.172766045331955,393.1,1.1211597981659338,0.9313392686843872,111.70000000000002,1205,0.09717487394809723,304.47,-0.0013456339545518858,1922.47,0.969974752664566
802,9648000,3.0952520740032194,393.1,1.3334808797794842,0.9396696954965591,116.6,1206,0.08268766809254885,305.26,-0.009734257229138166,1924.18,1.007460240125656
802,9656000,4.175651763677597,395.20000000000005,1.7362967524548474,0.9273326921463013,126.1,1207,0.13625455006957055,312.72,-0.007997568185965065,1946.88,0.9783246153593064
802,9664000,3.4463943314552306,395.20000000000005,1.3234019842083677,0.9151770597696305,126.1,1208,0.10288944874890149,315.43,-0.012399696848588064,1956.45,1.0154799485206605
802,9672000,3.8033758425712585,394.0,1.5679305013756102,0.897082884311676,126.1,1209,0.15566232900135218,313.37,-0.003082821231218986,1949.48,1.0057137656211852
802,9680000,2.974356486797333,394.0,1.0222711607987494,0.8878146427869796,117.9,1210,0.08321536213159561,310.32,-0.009494191475678235,1940.68,1.0284263676404952
802,9688000,3.9769979083538054,393.1,1.607582563493396,0.8998420602083206,126.1,1211,0.13330393884330988,311.56,-0.011591938978526742,1943.03,0.9751863348484039
802,9696000,3.1530971193313597,393.1,1.173680171335248,0.8693746584653854,133.3,1212,0.08942742655053734,314.22,-0.01695153484961338,1943.43,1.0055883383750917
802,9704000,4.490495692491532,393.1,1.66685094166211,0.8916040354967117,133.3,1213,0.1849071546085179,314.22,-0.024052596323308535,1943.43,0.8954186135530472
802,9712000,3.145048065185547,394.09999999999997,1.066958600656863,0.9321730720996857,151.1,1214,0.08232312864623964,317.03,-0.012508124390733429,1938.45,0.9651288068294526
802,9720000,3.0813418936729433,394.09999999999997,0.9224144962583012,0.9403429895639419,151.1,1215,0.0743247106205672,316.79,-0.002855393131249002,1935.07,0.9343174660205841
802,9728000,3.9049142986536025,408.1,1.5578393141765148,0.9440986919403076,151.1,1216,0.1288260112842545,317.55,-0.010116591749465442,1939.8,0.8809658694267273
802,9736000,4.1183673810958865,396.3000000000001,2.291983675666643,0.8995535004138947,133.3,1217,0.1571355466172099,312.89,-0.01652758734067902,1937.29,0.9501828730106354
802,9744000,3.6724202156066896,408.1,1.3240451060871996,0.8987252306938172,151.1,1218,0.12510033507831395,318.11,-0.025715102017347818,1962.11,0.9808858847618103
803,9752000,3.7807063233852385,409.1,1.56225594184047,0.8890288776159286,167.4,1219,0.12494174350984394,322.87,-0.01949143662001006,1980.91,1.0095514118671418
803,9760000,3.868797903060913,409.1,1.5252360281451276,0.9314445143938065,151.1,1220,0.12744001608341932,319.45,-0.015862436026218348,1957.92,0.9319417816400528
803,9768000,3.455704972743988,409.1,1.3097204916929344,0.9304215449094773,151.1,1221,0.0950156968459487,321.5,-0.008767127716855611,1962.14,0.9374520200490951
803,9776000,3.536031014919281,409.1,1.3430116616987169,0.8604508394002914,133.3,1222,0.11316814571619034,319.12,-0.01866632884994033,1951.42,0.9832778811454773
803,9784000,3.3194599199295043,409.1,1.2511817585308886,0.9482048630714417,133.3,1223,0.09343104520346969,317.79,0.004963216612086398,1954.1,0.9404952710866928
803,9792000,3.333809554576874,409.1,1.2703184479814007,0.919821388721466,151.1,1224,0.11205384643282741,322.8,-0.014065678955521434,1972.0,0.9671029859781265
803,9800000,3.789950670003891,409.0,1.289719669194035,0.9037885320186615,167.4,1225,0.12524560208432375,324.5,-0.00792340464075096,1970.68,0.9560222053527831
803,9808000,3.364337295293808,409.1,1.4701544325471374,0.9552330541610717,151.1,1226,0.09717740730382501,321.05,-0.017722614200320095,1975.9,0.9412199085950852
803,9816000,3.434300202131271,411.0,1.1717415032729823,0.9233872783184052,167.4,1227,0.09989276166073978,326.96,-0.02317259375733556,1993.84,0.9530756115913391
