frames,explained_variance,value_loss,policy_loss,advantage_norm,episode_length,fps,P01:episode_rewards,PMM:episode_rewards,grad_norm,policy_entropy,P09:episode_rewards,epoch_idx
1336000,-0.33323333561420443,0.0005230460830625817,-0.0004376565220809425,0.18795755023136734,179.54,485,0.0,1.38,0.027989583946558545,1.3854439067840576,4.1000000000000085,167
1344000,-1.6188544714450837,0.0005141603395441052,-0.00010481734712811885,0.19993555620312692,181.67,485,0.0,1.4,0.028622007371954354,1.3854670298099518,4.0,168
1352000,-0.6858957886695862,0.0008521227966048172,0.00029211790123554235,0.24742757808417082,199.21,485,0.0,1.76,0.0383832471988234,1.385894899368286,5.0,169
1360000,0.16097347617149352,0.0006558488182145084,5.86140461746254e-05,0.20273663382977247,205.02,485,0.0,1.96,0.03204338847440475,1.3857703375816346,4.1000000000000085,170
1368000,-2.2561768132448194,0.0005082136617784272,0.00014727720019436675,0.18623742893338202,191.42,485,0.0,1.63,0.026772721492392352,1.3859132969379424,3.0,171
1376000,-1.401997179389,0.0008758219564060709,0.0002885357041304815,0.2523033514805138,183.72,485,0.0,1.46,0.03785153995901286,1.3857714033126831,3.0,172
1384000,-1.563505551815033,0.0004654439191290294,-0.00028689511522316023,0.17740258362144232,182.23,485,0.0,1.4,0.02241620822901154,1.3855628836154938,3.0,173
1392000,-3.576515102982521,0.0006964984350270242,-0.00030399757635677814,0.2164120952039957,175.43,485,0.0,1.21,0.033520174747846146,1.3851155626773834,3.1000000000000085,174
1400000,-1.9959582608938218,0.00038315591877562837,0.00018000228636083193,0.15757963104173542,179.55,485,0.0,1.31,0.022224103090551624,1.385954213142395,3.1000000000000085,175
1408000,-2.122703741192818,0.0002911051173350643,7.4609276089177e-06,0.1425047935731709,172.59,485,0.0,1.12,0.02099098594513054,1.3858707880973815,3.0,176
1416000,-0.4569727265834808,0.00020298109755458426,0.0001821012077289197,0.1334616646170616,171.43,486,0.0,1.09,0.019003014522980127,1.3858121931552887,3.0,177
1424000,-2.0890543985366823,0.0005321550208554982,-8.287753575132228e-05,0.20047534288838506,177.92,486,0.0,1.25,0.03203538047725282,1.3852209770679473,3.0,178
1432000,-1.0544593828916549,0.000544185941816977,-2.6463316280569416e-05,0.19387439891695976,181.19,486,0.0,1.38,0.027773470357830163,1.3860062062740326,3.0,179
1440000,-1.5048150700330734,0.00046360969005036166,-0.0003238451298238942,0.18485920447856188,182.14,486,0.0,1.42,0.027415715491647927,1.3856961226463318,3.1000000000000085,180
1448000,-3.7037904292345045,0.0006559979084840961,0.0005128149925076286,0.2420251110754907,193.88,486,0.0,1.68,0.03646158175703939,1.3858623695373535,4.0,181
1456000,0.10099052131175995,0.0005884950062318239,0.0005154409600800136,0.1950260129570961,194.84,486,0.0,1.7,0.02805938133410909,1.385660308599472,4.0,182
1464000,-7.0398460620641705,0.0012404821625659678,-3.6625553184421734e-06,0.3144579979032278,187.66,486,0.0,1.51,0.04735965018694316,1.3849758517742157,3.0,183
1472000,-1.8892434048652649,0.0007881551221976224,-0.00023846021007102537,0.22574158297851682,185.75,486,0.0,1.54,0.031225400310081922,1.385610957145691,3.0,184
1480000,-0.7951512122154236,0.0007136691320511091,-0.0006306136869170586,0.22058731839060783,175.21,486,0.0,1.26,0.02942159773352595,1.3856411361694336,3.0,185
1488000,-2.9919941514730453,0.0004596663081156294,0.00024443901083941454,0.17744422554969788,186.51,486,0.0,1.6,0.02664646951498998,1.384516987800598,4.0,186
1496000,-0.5076297807693482,0.0006055787460536522,-0.0003312754599028267,0.20936493493616581,186.65,486,0.0,1.54,0.03251837403244515,1.3857637166976928,4.0,187
1504000,-0.20782276034355163,0.0003368463816514122,0.00019961563310062048,0.17860514674335717,182.19,486,0.0,1.42,0.02592975695976344,1.3857759881019591,3.0,188
1512000,-2.0417056351900102,0.0006356459227481537,0.00011028031777868819,0.18738935608416796,189.49,486,0.0,1.66,0.026764479753691825,1.384893536567688,4.0,189
1520000,-1.3532949912548065,0.00017320278234819853,5.0696379694272765e-05,0.11595457524061203,177.36,486,0.0,1.28,0.01841269433396966,1.3854249382019044,3.0,190
1528000,-0.7888160222768783,0.0004890437632229805,-0.00018904441089944156,0.1924696835130453,168.19,487,0.0,1.04,0.0285849726394845,1.3845939421653748,3.0,191
1536000,-0.7071452444791794,0.0006031694401735877,2.3895113317848883e-05,0.20075812220573425,180.18,487,0.0,1.33,0.030552936630878734,1.3840266597270965,4.0,192
1544000,-2.284326380491257,0.0006761374515463104,0.00023265487618800762,0.20226206475868821,185.08,487,0.0,1.47,0.028503270841225024,1.3856831789016724,4.0,193
1552000,-2.263684939146042,0.0002879725457432869,-0.00017002571701596025,0.14485155690461396,181.61,487,0.0,1.38,0.020052819147422768,1.3860849916934967,4.0,194
1560000,-20.03825540304184,0.0008428735224470074,0.0002697321389314311,0.25232965875416996,185.05,487,0.0,1.45,0.03799618316523918,1.3854491639137267,4.0,195
1568000,-2.704787071943283,0.0003325595877640808,7.915276270068716e-05,0.1559257779829204,180.4,487,0.0,1.28,0.02072703591109654,1.3857911288738252,3.1000000000000085,196
1576000,-0.525646864771843,0.0005822453138875971,0.00018603625008836388,0.20472165172919632,182.05,487,0.0,1.33,0.029202194470029582,1.3851750373840332,4.0,197
1584000,-0.464361167550087,0.0006300008529797197,-0.00010244285622320603,0.2188531742617488,190.47,487,0.0,1.57,0.03075797954988365,1.385605034828186,4.0,198
1592000,-1.0730818122625352,0.0007639328840377857,-2.8444408690120328e-05,0.22929951939731835,193.33,487,0.0,1.65,0.032169994951373945,1.3856978249549865,4.0,199
1600000,-1.1604216200113298,0.000609935161728572,-0.00018199146026745438,0.2037874287739396,195.56,487,0.0,1.75,0.0293365346908945,1.3856378543376922,4.0,200
1608000,-0.21531709969043733,0.0004327500815179519,-2.2524878556851035e-05,0.17323237854987383,193.35,487,0.0,1.74,0.024213313164629,1.3858919274806976,4.0,201
1616000,-4.904272371530533,0.0007745254043675232,0.00010447814391227439,0.24260368805378676,187.96,487,0.0,1.59,0.03649697097173156,1.3858447694778442,4.0,202
1624000,-2.151754856109619,0.0006928801684853169,7.420354320856859e-05,0.20870949678122996,185.74,487,0.0,1.52,0.028624343801179376,1.3858552634716035,3.0,203
1632000,-0.08921128690242768,0.0004114742273850425,-0.00012156012438936159,0.18553503297269344,186.56,487,0.0,1.56,0.025138928829904914,1.3858174574375153,3.0,204
1640000,-1.7128326004743577,0.0005870821158760009,-0.00018671824222110444,0.17745932716876267,182.91,487,0.0,1.43,0.028163566363829946,1.3860713374614715,3.0,205
1648000,-2.187191151380539,0.0006165759475265986,-0.0001561034127007588,0.19501181354746222,174.97,487,0.0,1.21,0.02931445288995054,1.3861098861694336,3.0,206
1656000,-0.4497939473390579,0.0007952559285695315,0.0002660517742333468,0.23773061765357853,183.7,487,0.0,1.38,0.03579006737421614,1.3859202897548675,3.1000000000000085,207
1664000,-0.8798127436637878,0.00043279308784804015,-0.0005025982321421907,0.1768041530624032,189.95,487,0.0,1.5,0.026514001998629518,1.3860683035850525,4.0,208
1672000,-1.3908356243371964,0.00032399440010522085,0.00012870852167907288,0.14873966325074434,184.14,487,0.0,1.38,0.019971160979865663,1.386041646003723,4.0,209
1680000,-1.7371464055776595,0.0003182329885476065,-0.000165026459726505,0.14635220009833574,181.49,487,0.0,1.33,0.02253302462317417,1.3859175395965577,4.0,210
1688000,-0.5953898799419403,0.0003221231772840838,0.0002586696858634241,0.15384862381964923,185.69,487,0.0,1.45,0.02096984691182964,1.3860038793087006,4.0,211
1696000,-0.6413754862546921,0.0009744568193445957,-8.245005621574819e-05,0.24118699703365565,185.66,488,0.0,1.49,0.036775853889236966,1.3858631920814515,4.0,212
1704000,0.012517019510269164,0.0006233847278963367,4.8777363547287676e-05,0.20979554791003466,187.79,488,0.0,1.57,0.032727615724161295,1.3859561204910278,4.0,213
1712000,-1.1990553879737853,0.0004606450906931059,-0.0002891575593275775,0.1705155917815864,184.66,488,0.0,1.44,0.02368492272750427,1.385981798171997,4.0,214
1720000,-45.41972210228443,0.0003412705378377723,-7.712063088547438e-06,0.14492077399045228,179.84,488,0.0,1.32,0.020418759657470274,1.3859491312503815,4.0,215
1728000,-0.879423446059227,0.0003189383206472485,-6.329816751531326e-05,0.14725471928715705,178.46,488,0.0,1.33,0.021513781485598137,1.385822457075119,3.1000000000000085,216
1736000,-2.2794281512498857,0.0004988349323184593,0.00016637124842532101,0.1603562787361443,175.86,488,0.0,1.25,0.02239857274043771,1.3854938280582427,3.0,217
1744000,-0.07348082602024078,0.0007273442086216164,-0.0004033891560175107,0.22488255061209203,186.72,488,0.0,1.5,0.03146336648829189,1.385741137266159,4.1000000000000085,218
1752000,-0.6975302881002426,0.00044669041828456103,0.00014699624542117819,0.18803519768640398,195.53,488,0.0,1.7,0.02560443129002106,1.3856962883472443,5.0,219
1760000,-1.024155622124672,0.000743351275364148,-0.00013390922140388284,0.2292969679646194,191.21,488,0.0,1.67,0.031484174255499306,1.385485827922821,4.1000000000000085,220
1768000,-0.4615410619974136,0.0006395018982129841,0.00020160327260782652,0.21055903047323227,188.76,488,0.0,1.61,0.0309521943771081,1.3858202004432678,4.0,221
1776000,0.18775428652763368,0.00031255248668912825,0.0002388437880017591,0.167287730127573,192.5,488,0.0,1.62,0.0230453921643279,1.3858160531520844,4.0,222
1784000,-3.481137729883194,0.0006535003590465749,-0.0004267766456177924,0.1856094665452838,187.06,488,0.0,1.46,0.02743371423668667,1.38586918592453,4.0,223
1792000,-0.7291483837366104,0.00031705282976872694,8.213741268264129e-05,0.15453125074505805,177.84,488,0.0,1.23,0.02145161006111409,1.3860800004005431,3.1000000000000085,224
1800000,-0.5925582826137543,0.0002873352568667542,6.0628714971926454e-05,0.1605535572208464,181.0,488,0.0,1.28,0.02478917424582091,1.386102614402771,3.0,225
1808000,-0.8440332251787186,0.0005054160981671884,0.0002055758277856512,0.1870546325854957,188.06,488,0.0,1.46,0.026563849516648724,1.3860430634021759,3.1000000000000085,226
1816000,-0.9384324818849563,0.0002446290989701083,-7.168468815507367e-05,0.1405325010046363,187.08,488,0.0,1.47,0.020307542133009657,1.385955560207367,3.0,227
1824000,-1.2785513252019882,0.0004354420216077415,4.1762150794966145e-05,0.18841367831453681,182.91,488,0.0,1.4,0.028185985306938895,1.3857410991191863,3.0,228
1832000,-3.622531127333641,0.00020288518720235516,7.119435913637062e-05,0.11907275589182972,175.14,488,0.0,1.23,0.016523572275728177,1.3860394072532654,4.0,229
1840000,-0.024684714674949645,0.00029122948503982113,-0.00023618207305844407,0.14963156504556538,175.44,488,0.0,1.22,0.022480055025328186,1.3860853862762452,3.1000000000000085,230
1848000,-0.7960818767547607,0.0004973217674660191,0.00017429318087124556,0.19661421595141293,178.91,489,0.0,1.28,0.02951885231139968,1.3859976387023927,3.0,231
1856000,0.057895665168762205,0.00032664193202435853,-0.0007231458098613075,0.14018057426437736,179.78,489,0.0,1.3,0.02132374854809681,1.3858763372898102,3.1000000000000085,232
1864000,-13.014848958849907,0.0004954532456213201,0.0008289970516307221,0.19394876316189766,178.41,489,0.0,1.28,0.029205509453299725,1.3859450733661651,4.0,233
1872000,-67.43836690306664,0.0006014312404931843,-0.00040434985550746205,0.18144731214269996,183.76,489,0.0,1.41,0.026655995691585433,1.3859262776374817,3.0,234
1880000,-1.3435132098197937,0.00048493685178755184,0.0002940024231429561,0.18126370271667838,179.57,489,0.0,1.28,0.025133360104333632,1.3859160208702088,3.0,235
1888000,-0.4030448991060257,0.0009100319030335413,7.837278290026006e-05,0.2513037152402103,184.94,489,0.0,1.37,0.03287187240596443,1.385894228219986,3.0,236
1896000,-2.354066691994667,0.00043555135817314295,-4.071023908181815e-05,0.17058651205152273,182.18,489,0.0,1.33,0.02291576612798452,1.3861195409297944,3.0,237
1904000,0.008338364958763122,0.00048333841523344744,0.0001100123399100994,0.16194806911051274,183.85,489,0.0,1.37,0.022516076995940743,1.3857941770553588,3.1000000000000085,238
1912000,0.030939220190048217,0.000458241266976529,-0.00010074428413645365,0.18116944275796412,191.66,489,0.0,1.56,0.027511986286137224,1.385729534626007,4.0,239
1920000,-0.22392423689365387,0.0005264333209538564,-9.567099143168889e-05,0.18603286325931548,188.04,489,0.0,1.5,0.028307332224769034,1.385762120485306,4.0,240
1928000,-0.8283693474531174,0.00032489292649643173,7.087215265528358e-05,0.14768432205542922,184.47,489,0.0,1.39,0.019964198294844596,1.3859003281593323,4.0,241
1936000,-0.4043001747131348,0.00023727330727069785,-0.00011399066797821434,0.12991739086806775,178.73,489,0.0,1.25,0.017860602545329226,1.3860509824752807,3.0,242
1944000,-0.27657101809978485,0.0005134666240337538,3.9392344406223855e-05,0.1800102003850043,175.95,489,0.0,1.21,0.02671369263172872,1.3856142413616181,3.0,243
1952000,-1.4820653808116913,0.0003904135753009541,-2.972806340039824e-05,0.13433224558830262,179.94,489,0.0,1.28,0.01930106135504946,1.3857323503494263,3.0,244
1960000,-0.6463961869478225,0.0005444571045836711,0.00019838483591684054,0.1840278428606689,184.37,489,0.0,1.44,0.023472485529711724,1.3856923604011535,4.0,245
1968000,-0.2700123625993729,0.00047266729080320147,-0.00013644880815263604,0.17290720952674746,189.29,489,0.0,1.55,0.024809406238759508,1.3859293842315674,4.0,246
1976000,-1.5469406372308732,0.0006981199575056962,0.0002582528279162943,0.19053605128079654,180.8,489,0.0,1.28,0.028438359212884484,1.386083827018738,4.0,247
1984000,-3.332747160196304,0.00021197223078161186,0.00011681697511107813,0.11869493821635842,170.17,489,0.0,1.06,0.014666995419686269,1.386128704547882,3.0,248
1992000,-97.24499713659287,0.0009574258152770199,-0.0002957176308882481,0.2730311591923237,187.67,489,0.0,1.52,0.0416215259272527,1.3858113539218904,3.0,249
2000000,-1.80286463201046,0.0005228260176727417,6.730404814334179e-05,0.18729553394019605,197.06,489,0.0,1.76,0.02622060226426095,1.3855953884124756,4.0,250
2008000,-0.6010489881038665,0.00019350236396803666,4.643296814720088e-05,0.12576736671850086,187.05,489,0.0,1.51,0.017398336346275037,1.3860512888431549,3.0,251
2016000,-11.718898495435715,0.0004360395939170303,-1.212367758853361e-05,0.1551779699511826,168.91,489,0.0,1.03,0.023510299900295326,1.3861276745796203,3.0,252
2024000,-1.2909565222263337,0.0004621259397117683,7.945409539388493e-05,0.17737985732033848,173.27,489,0.0,1.12,0.02665096549357361,1.3859900665283202,3.0,253
2032000,-47.80879247784615,0.0006906717862557344,-0.0001237021815677508,0.21931253811344503,185.25,490,0.0,1.43,0.030730351687346506,1.385699861049652,4.0,254
2040000,-0.8784934145212173,0.0004525422181211525,-2.380188453116716e-05,0.17810788596980273,184.15,490,0.0,1.4,0.02300057668473332,1.385670567750931,4.0,255
2048000,-0.9629227781295776,0.0004809128185661393,4.611193315213313e-05,0.17710735274478792,189.88,489,0.0,1.53,0.026364364986608203,1.3859443438053132,4.0,256
2056000,-3.0485266822576524,0.0005805608489913538,0.00012791562306119886,0.18232738854363562,184.89,489,0.0,1.45,0.02527065554642911,1.3857193350791932,3.1000000000000085,257
2064000,-0.811114017367363,0.00032520761250225404,-0.00047114146342210007,0.1342230996489525,172.37,489,0.0,1.16,0.020846450116072307,1.3860163176059723,3.0,258
2072000,-1.0277780163288117,0.0004046426172953943,0.0004856641054357169,0.15560201209038496,171.97,489,0.0,1.1,0.02196240678111646,1.3858316361904144,3.0,259
2080000,-0.24225277304649354,0.00030857698635827546,-2.695373814276536e-05,0.14588003544136882,185.33,490,0.0,1.43,0.019304459723547752,1.3860864984989165,3.0,260
2088000,-1.4731884825229644,0.000438115877564087,5.188383893255377e-06,0.1693826967664063,182.72,490,0.0,1.35,0.025463904429545867,1.3859885251522064,3.0,261
2096000,-0.991889797449112,0.0003444605414324542,1.496196453445009e-05,0.15035774510353803,175.25,490,0.0,1.19,0.02200189226872418,1.3860284972190857,3.0,262
2104000,-1.3347737550735475,0.0002556308944645025,-6.074724058635184e-05,0.13669839588925242,177.48,490,0.0,1.28,0.020164544433533275,1.385991518497467,3.0,263
2112000,-0.40466070830821993,0.0003779005951855652,3.727772596903378e-05,0.14960066083818674,179.4,490,0.0,1.34,0.019564625992201393,1.3859696698188781,3.0,264
2120000,-0.37649047195911406,0.0008445469960656738,-0.0003181172368385887,0.2259077834151685,181.73,490,0.0,1.36,0.03600036561357058,1.3856126439571381,3.0,265
2128000,-1.4433566379547118,0.00023121863831647714,-0.00016317489089260562,0.12454417049884796,186.84,490,0.0,1.43,0.01749980726014072,1.3855431127548217,3.1000000000000085,266
2136000,-1.5555292135477066,0.0002098626808856352,4.681512635215768e-05,0.12456428745761514,174.45,490,0.0,1.13,0.01789378745222569,1.3857552540302276,3.0,267
2144000,-1.2434974616765977,0.0005908538012408826,0.0004872498115219059,0.18412002436816693,176.38,490,0.0,1.25,0.02802831216498364,1.3859666311740875,3.0,268
2152000,-0.23860851645469666,0.0005667959637071363,-0.0003387878973808256,0.20501699309796095,185.43,490,0.0,1.5,0.030475248167993234,1.3850369477272033,3.1000000000000085,269
2160000,-0.8660312134027481,0.00016610180861789558,0.0001537174508848693,0.11662452371791004,191.47,490,0.0,1.61,0.018201778652191046,1.3851278567314147,4.0,270
2168000,-0.46976850152015687,0.00028120279222093814,-0.00010702941725412529,0.13344837706536056,182.38,490,0.0,1.33,0.019409048304067887,1.3858412325382232,3.1000000000000085,271
2176000,-0.6011288380622863,0.00012354735374856319,8.584935012549977e-05,0.10300625642761588,176.74,490,0.0,1.25,0.015115361302584776,1.3860837590694428,3.0,272
2184000,-0.4382369351387024,0.0004377543336886447,-4.755319823743776e-06,0.16767576169222592,183.46,490,0.0,1.43,0.022374422612458617,1.386074995994568,3.0,273
2192000,-1.615794038772583,0.0006798337267287024,5.7669721500133164e-05,0.19245999984443188,183.84,490,0.0,1.4,0.030407847166119342,1.3861272752285003,3.0,274
2200000,-2.143089270591736,9.071450273950176e-05,0.000104665962207946,0.09275093549862504,173.63,490,0.0,1.13,0.011991997732451711,1.3861557924747467,3.0,275
2208000,-1.309218522310257,0.0007774273261429699,-6.526977580506354e-05,0.22773136846721173,174.61,490,0.0,1.24,0.030076212749235002,1.384738392829895,3.0,276
2216000,0.017942357659339905,0.0002527758678752434,-0.00017058959536370822,0.1342122001759708,181.3,490,0.0,1.39,0.017819287485870357,1.3854408860206604,3.0,277
2224000,-0.3815113323926926,0.00045684313475703676,-0.0002655169010904501,0.18840534055605532,185.49,490,0.0,1.45,0.028195738323293855,1.3859862077236176,4.0,278
2232000,-0.31339263141155244,0.00030298018274379503,-0.0001773016712104436,0.13383964331820608,186.32,490,0.0,1.5,0.01625076334996052,1.3859435510635376,4.0,279
2240000,-1.1241710132360458,0.0003332038441931218,-6.339574181765784e-05,0.15344028176739813,182.28,490,0.0,1.39,0.021805910712911665,1.3859108579158783,3.0,280
