episode_length,policy_entropy,grad_norm,explained_variance,P01:episode_rewards,policy_loss,frames,fps,PMM:episode_rewards,epoch_idx,advantage_norm,value_loss,P09:episode_rewards
531.31,1.135642112493515,0.5392276678144527,0.780933808684349,7.9,-0.007695569212446571,1296000,500,12.67,162,1.7684562867879867,0.02078530829399824,19.0
533.2,1.156977232694626,0.5170935994391617,0.774406389594078,8.0,-0.006101974143530242,1304000,500,12.7,163,1.7386015594005584,0.01997037944383919,19.10000000000001
539.28,1.150536248087883,0.5701048765631855,0.7647044682502746,7.0,-0.008469121993111912,1312000,500,13.01,164,1.763456449508667,0.020578297614119948,20.0
551.27,1.0688402396440506,0.5757981189901022,0.7482412421703338,8.0,-0.003908872898173286,1320000,500,13.44,165,1.794470065832138,0.021295411554165186,20.0
568.43,1.1304362273216249,0.5756717144069851,0.7090191972255707,8.0,-0.008137420910643414,1328000,500,14.36,166,1.9342609018087387,0.02564710213802755,21.0
567.72,1.1515003550052643,0.5334198806464605,0.7633282333612442,8.0,-0.0020506276070045714,1336000,500,14.45,167,1.8528681266307832,0.022943250201642514,21.0
574.09,1.1885154247283936,0.5118637873266569,0.7749561792612076,8.0,-0.006759492651326582,1344000,500,14.78,168,1.811932007074356,0.021729389131069185,23.0
558.04,1.1960758805274962,0.5011475130172246,0.7982907396554947,7.9,-0.007517310124821961,1352000,501,14.46,169,1.7348051631450654,0.02013972682878375,23.0
555.89,1.1687970423698426,0.5334613542141091,0.7543175739049911,7.0,-0.004470010034056031,1360000,501,14.35,170,1.8303029918670655,0.02226725872606039,23.0
556.61,1.1385174584388733,0.5435532937875971,0.7561614912748337,7.9,-0.008400236961315387,1368000,501,14.35,171,1.894050542116165,0.02385849960613996,23.0
555.9,1.090800420641899,0.6417713480786822,0.7054196733236313,7.9,-0.010603182486083823,1376000,501,14.47,172,1.949693534374237,0.025315653947182,23.0
548.0,1.0983103913068772,0.6037988358281593,0.7334846711158752,7.9,-0.010663843689944769,1384000,501,13.99,173,1.967299267053604,0.025578207271173596,22.10000000000001
550.48,1.0686183828115463,0.6274785157510954,0.7265221613645554,8.0,-0.008067176237527746,1392000,501,13.95,174,1.9404103833436965,0.024920324245467782,22.0
560.09,1.0856535625457764,0.6200962730312174,0.7461089545488357,8.0,-0.005908108379808255,1400000,501,14.37,175,1.8882033324241638,0.023586165150627492,21.0
562.29,1.0731279373168945,0.7160047694997806,0.6257375198602676,8.0,-0.010869225114583969,1408000,501,14.74,176,2.110565875172615,0.03211333283688873,21.10000000000001
560.06,1.1171870934963226,0.5434275203345613,0.7722541880607605,8.9,-0.006959700880797754,1416000,502,14.79,177,1.8272641068696975,0.02225462406408042,21.0
562.18,1.0980176550149918,0.561874115572425,0.7073022085428238,9.0,-0.009521776032925118,1424000,502,15.07,178,1.8851217359304429,0.02410062079317868,21.0
562.01,1.119957413673401,0.5299864411120409,0.751522525548935,9.0,-0.00827804555563489,1432000,502,15.1,179,1.844696774482727,0.022613093364052473,21.0
564.34,1.124623361825943,0.47207154480844976,0.7909759908914566,10.0,-0.00913070978189353,1440000,502,15.06,180,1.732701334953308,0.019940755437128244,21.0
563.27,1.0952866435050965,0.6081561198132563,0.7438082462549209,10.0,-0.011995941635686904,1448000,502,14.95,181,1.8924887228012084,0.02397854606155306,21.0
560.18,1.0951891714334487,0.5805189357118272,0.7300074392557144,10.0,-0.002412138989166124,1456000,502,14.71,182,1.8808403265476228,0.023291322733275593,21.0
575.68,1.0896656489372254,0.5616856676229834,0.7510519343614578,11.0,-0.008964268221170642,1464000,502,15.26,183,1.8974294543266297,0.02398759878706187,21.0
585.2,1.0643348300457,0.5885964712208969,0.7494822233915329,11.0,-0.0070710984442848715,1472000,502,15.45,184,1.8758606451749802,0.024438594775274394,22.0
582.13,1.1065017509460449,0.5429594926516157,0.7447124016284943,11.0,-0.005116617721505463,1480000,502,15.34,185,1.8120745450258255,0.021722899936139583,22.0
589.27,1.0638819777965545,0.6325416666280578,0.7147491532564163,10.9,-0.003411850731354207,1488000,503,15.6,186,1.981833279132843,0.025975364111363888,22.10000000000001
600.21,1.0565862274169922,0.5878026874446537,0.7290700751543046,10.9,-0.0077995823245146315,1496000,503,16.16,187,1.9399321722984313,0.024800836415961383,24.0
603.87,1.0794303810596466,0.5961744009487654,0.7394968032836914,10.9,-0.008198726586415432,1504000,503,16.44,188,1.9357564294338225,0.025190328671596943,24.0
601.25,1.0982919496297836,0.6461200363387581,0.76707364320755,10.9,-0.012280800394582911,1512000,503,16.28,189,1.9375515937805177,0.024981531971134244,23.10000000000001
592.85,1.0970841467380523,0.6372562274712813,0.7459595453739166,10.0,-0.0032087974768364802,1520000,503,15.91,190,1.943425041437149,0.025234215403907002,22.10000000000001
594.53,1.089056178331375,0.5676320087842709,0.7606385725736619,10.0,-0.010105723883316386,1528000,503,15.78,191,1.844253014922142,0.023118487871252,22.0
597.54,1.0592374616861344,0.6110709583248329,0.7216506564617157,10.9,-0.005367229583207518,1536000,503,16.16,192,1.9417943680286407,0.02527259896043688,22.10000000000001
598.51,1.1022415083646775,0.5806946729198832,0.729140282869339,11.0,-0.005393282716395334,1544000,503,16.05,193,1.950869248509407,0.02531452468596399,22.0
601.28,1.075617510676384,0.5537798024643603,0.7212104934453964,10.9,-0.007956104597105877,1552000,503,16.18,194,1.9784551906585692,0.025900980923324823,24.0
609.47,1.0849214935302733,0.6105493055622648,0.739324631690979,10.0,-0.012708230313728563,1560000,503,16.43,195,1.9615654414892196,0.02640772593440488,24.0
615.11,1.0899896657466888,0.6076763558440071,0.7446761989593506,10.0,-0.01076038423110731,1568000,503,16.7,196,1.8641616529226304,0.023420793223194777,24.0
628.61,1.05619266808033,0.6123225004667396,0.7283979189395905,10.9,-0.008943367837091501,1576000,503,17.3,197,2.056572425365448,0.027946144989691675,25.0
641.83,1.1060650360584259,0.624186892140238,0.7241505420207978,11.0,-0.014131690152426017,1584000,504,18.11,198,1.9962068206071855,0.026865589926019312,25.10000000000001
647.72,1.1166124439239502,0.650629239327613,0.7454727846384048,11.0,-0.006481228927150369,1592000,504,18.61,199,2.048088405132294,0.027756113470532,26.0
661.73,1.1132402777671815,0.5738525555147757,0.7396716701984406,11.0,-0.007203081420739181,1600000,504,19.44,200,1.9163939046859741,0.024613830763846635,27.10000000000001
665.91,1.0846943920850753,0.6335597893046317,0.7326740503311158,11.0,-0.011355025192460743,1608000,504,19.54,201,2.0615027165412902,0.02866750753019005,27.10000000000001
660.75,1.0938758289813995,0.5434538344346914,0.727753854393959,11.9,-0.0020553976239170877,1616000,504,19.1,202,1.8515202206373216,0.023270739228464662,26.10000000000001
663.66,1.0818775206804276,0.5871250450229728,0.7514252316951752,12.0,-0.009148715070914477,1624000,504,18.86,203,1.944953875541687,0.025312802447006108,26.10000000000001
662.9,1.0054095822572708,0.6811163609907304,0.6936085450649262,12.0,-0.0065289283508900555,1632000,504,18.83,204,2.1216012519598006,0.030335815604776144,26.10000000000001
666.01,1.0914288997650146,0.6684125991398543,0.68127261698246,12.0,-0.012768493045878132,1640000,504,18.84,205,2.0587486273050306,0.0288289016764611,28.10000000000001
648.45,1.1218063735961914,0.5445920664597302,0.7587744259834289,11.0,-0.004197815833613276,1648000,504,17.83,206,1.906851567029953,0.024233047058805822,27.0
641.2,1.1068467998504639,0.5668487000764952,0.7311497008800507,10.9,-0.009341611559793819,1656000,504,17.53,207,1.9513273066282273,0.02580453086644411,27.0
635.12,1.119756293296814,0.5813819587717167,0.7485813742876053,10.9,-0.009033360270550475,1664000,505,17.41,208,1.9592157113552093,0.025764483409002423,27.0
637.94,1.0866714113950728,0.5881186652747005,0.7216882067918777,10.9,-0.005215044282376766,1672000,505,17.45,209,1.981596640944481,0.026097787781618535,27.0
647.56,1.0969091922044754,0.618515898630079,0.7111548697948455,10.0,-0.008213929516496138,1680000,505,18.37,210,2.1030589365959167,0.029671832052990794,29.10000000000001
655.73,1.0962797510623932,0.6010570047202503,0.7318984007835388,11.0,-0.008532277077465551,1688000,505,18.88,211,2.000717123746872,0.02670669478364289,29.10000000000001
646.72,1.0795394271612166,0.6120539815198973,0.760322590470314,11.0,-0.006267895039054565,1696000,505,18.77,212,1.9454886901378632,0.025066361487843095,28.10000000000001
637.24,1.1310934680700302,0.5721357389077122,0.7481779110431671,10.9,-0.01198579446732765,1704000,505,18.39,213,2.011020700931549,0.02726558903697878,28.0
660.76,1.1013997352123261,0.5751163229332971,0.7168150639533997,12.0,-0.003306119142798707,1712000,505,19.34,214,1.9661070275306702,0.02537751127500087,28.10000000000001
687.32,1.1177504825592042,0.5760256472086773,0.6652726310491562,12.9,-0.005538043921347935,1720000,505,20.4,215,1.9849330383539199,0.026302563378121705,29.10000000000001
691.93,1.0921636939048767,0.5878171879722253,0.7212129467725754,12.9,-0.006250170492130565,1728000,505,20.25,216,1.8898207199573518,0.024239278421737252,29.10000000000001
710.2,1.139113683104515,0.5274531748873522,0.7150564622879029,13.0,-0.008480368198943324,1736000,505,20.68,217,1.9571469849348069,0.02605375461280346,29.10000000000001
717.96,1.114046142101288,0.5689954726937143,0.7200267398357392,13.0,-0.013499397713676444,1744000,505,21.14,218,1.9794287979602814,0.02613395973108709,29.10000000000001
713.47,1.1198002922534942,0.5471087194864077,0.7184801191091538,12.0,-0.007889215891482308,1752000,505,20.73,219,1.9457563698291778,0.025428712503053248,29.0
722.32,1.1250128042697907,0.6086320826965746,0.6898527455329895,12.0,-0.0037250918986683245,1760000,506,21.24,220,2.138556568622589,0.030116162113845348,30.10000000000001
739.73,1.0828293812274934,0.6534063388256199,0.730100302696228,12.9,-0.014252790847749566,1768000,506,22.22,221,2.062197186946869,0.029007763927802445,34.20000000000002
746.7,1.0877390456199647,0.6224227841239849,0.7286490190029145,13.0,-0.008210620673198719,1776000,506,22.47,222,2.0333557510375977,0.027776993261650205,34.20000000000002
748.55,1.0759300839900972,0.5959818100723004,0.7088838052749634,13.0,-0.009817403595079668,1784000,506,22.52,223,2.0277865290641786,0.027490444448776543,34.0
742.18,1.051113912463188,0.6324310552778935,0.6674320536851883,13.0,-0.010840533115842845,1792000,506,22.15,224,2.0879378408193587,0.030113025824539362,34.20000000000002
749.09,1.01889191031456,0.7778293347657654,0.6729464060068131,13.0,-0.015821099862805568,1800000,506,22.36,225,2.1317855656147002,0.03111075515858829,34.20000000000002
748.09,1.0583764904737472,0.6171246888720265,0.7153981131315231,13.0,-0.0110981826542411,1808000,506,22.28,226,2.110901781320572,0.0295343201700598,36.0
740.86,1.0974141782522202,0.6170021811622141,0.7106878983974457,12.0,-0.009728753790259361,1816000,506,21.87,227,2.057321619391441,0.029004950197413563,34.20000000000002
740.48,1.0541062402725219,0.6042124188760581,0.7131558108329773,13.9,-0.014842039034701883,1824000,506,22.29,228,2.0584061127901077,0.028587041944265364,34.0
727.89,1.0401629793643952,0.7075245064095639,0.69646380007267,13.9,-0.011106885403278284,1832000,506,21.88,229,2.183048169016838,0.03195913188159466,34.0
724.17,1.0441128844022751,0.6552055508597043,0.6404542636871338,13.9,-0.011253889008658006,1840000,506,21.54,230,2.047957168221474,0.02953162013553083,33.10000000000001
732.66,0.9937958198785782,0.6466805991459253,0.7201657366752624,14.0,-0.01004644386295695,1848000,506,21.94,231,2.143092983365059,0.031366963791660964,33.10000000000001
726.03,1.0411236268281936,0.6269393926434667,0.7224142128229141,14.0,-0.0072577894967980686,1856000,506,22.14,232,2.038908941745758,0.027980936211533844,34.300000000000026
731.06,1.0504968965053558,0.7303495672751802,0.6808926075696945,14.9,-0.01271457525610458,1864000,506,22.3,233,2.1967332780361177,0.03313299572095275,34.10000000000001
726.22,1.078951416015625,0.7053626114369369,0.7164508068561554,14.0,-0.0175252800573071,1872000,507,22.46,234,2.179930468797684,0.03288613613694906,34.10000000000001
719.33,1.0634061682224274,0.7049939148950153,0.7054179579019546,14.0,-0.00882854089140892,1880000,507,22.23,235,2.0460596972703935,0.028500600648112596,33.0
743.6,1.06184654712677,0.6570097434958609,0.6613660621643066,15.0,-0.011840558260901161,1888000,507,23.38,236,2.1831362056732178,0.03327410109806806,34.10000000000001
757.86,1.0281671571731568,0.6527156576262308,0.692105404138565,15.0,-0.01235583771194797,1896000,507,23.88,237,2.1711991453170776,0.032738579865545035,38.0
765.38,1.0023474061489106,0.6084385447415366,0.7085611963272095,15.0,-0.006798971539828926,1904000,507,24.3,238,2.0136359512805937,0.02733113414607942,38.0
771.2,0.9829544979333877,0.6847851814640074,0.7195166289806366,15.0,-0.007401724848605227,1912000,507,24.32,239,2.180825402736664,0.032760088117793205,35.20000000000002
774.62,1.0499515664577483,0.5883701739011233,0.699212235212326,15.0,-0.004711139318533242,1920000,507,24.79,240,2.0692957544326784,0.0288839158648625,35.300000000000026
781.06,1.0343336421251297,0.6371605653034007,0.6994409173727035,15.0,-0.012952169639684144,1928000,507,25.3,241,2.1334934747219085,0.03035267709288746,38.0
800.18,1.0324556201696395,0.6338483299379952,0.7115453857183457,16.9,-0.00768466433044523,1936000,507,25.93,242,2.003551557660103,0.027421359764412047,38.0
787.75,1.04548805475235,0.6298308911490232,0.6945173674821854,16.0,-0.0061495503257901875,1944000,507,26.0,243,2.077519676685333,0.029793583182618023,38.10000000000001
786.61,1.0482412081956864,0.5918853185781424,0.718675365447998,16.9,-0.007713832925874158,1952000,507,25.84,244,2.0415330219268797,0.02818141414783895,39.0
799.97,1.0362432277202607,0.5582929071427774,0.7106566762924195,17.9,-0.011969894514913903,1960000,507,26.7,245,2.0474184852838517,0.02915299078915268,39.20000000000002
791.9,1.0515938168764114,0.6118308393514159,0.6918619281053543,17.0,-0.006389203956641723,1968000,507,26.2,246,1.988054245710373,0.02714414278510958,39.20000000000002
792.43,1.0335219085216523,0.6188993033289678,0.7083083206415176,18.0,-0.010985613983502845,1976000,507,26.41,247,2.060562093257904,0.029128954680636525,39.20000000000002
802.26,0.9946049267053604,0.7013888960901952,0.6666826659440994,17.9,-0.012574184182594763,1984000,507,26.74,248,2.1702308773994448,0.03265574380289763,39.20000000000002
805.52,0.9953336834907531,0.6615468201121385,0.7330600863695145,16.9,-0.006979013437230606,1992000,507,26.81,249,2.033698690533638,0.028309520706534384,41.10000000000001
792.69,0.9958399504423141,0.6515686258374628,0.709750959277153,15.9,-0.013165591979050078,2000000,508,25.92,250,2.05236562371254,0.02968694185372442,39.300000000000026
792.02,1.0348638498783111,0.722195831704046,0.6476583725214005,15.0,-0.0039645193848991764,2008000,508,25.77,251,2.198445226550102,0.03321081778034568,39.300000000000026
789.71,1.0192402058839798,0.6507301250904086,0.6846048653125762,15.0,-0.016807889790507034,2016000,508,25.63,252,2.12613334774971,0.031232002028264105,39.300000000000026
805.62,1.03524715423584,0.7817567393623824,0.6972144776582718,15.0,-0.01232455602614209,2024000,508,26.03,253,2.2221671199798583,0.03350653149187565,42.0
804.17,1.0066622990369796,0.6330766693069442,0.7284627968072891,15.0,0.0005743012926541269,2032000,508,26.0,254,2.051161985397339,0.028698548106476665,42.0
808.57,1.0752663826942443,0.6089421806233711,0.7120344424247742,15.9,-0.011441890163114294,2040000,508,26.09,255,2.016061893105507,0.027768154446966946,41.0
811.44,1.0952637177705764,0.6051970298768444,0.6988370978832245,15.9,-0.00895144742935372,2048000,508,26.16,256,2.096710788011551,0.03042620106600225,41.0
814.91,1.1010957992076873,0.6305529690962868,0.7175081419944763,15.0,-0.011296599312627222,2056000,508,26.19,257,2.117634280920029,0.032109569148160516,41.0
818.28,1.0807749873399735,0.5892618425893361,0.699054781794548,16.0,-0.014168839946505614,2064000,508,26.38,258,2.0941465532779695,0.030789013230241837,41.0
806.8,1.078131765127182,0.7176593044589396,0.6909671717882157,16.0,-0.013356636345852166,2072000,508,25.85,259,2.1890153658390044,0.03341946321539581,37.400000000000034
812.54,1.057498887181282,0.6705034410461086,0.6928046691417694,16.9,-0.010496866833527747,2080000,508,26.39,260,2.2012428081035615,0.0338742429856211,37.400000000000034
820.21,1.027525959610939,0.6867370952974121,0.6881895411014557,17.0,-0.014392360649071633,2088000,508,27.03,261,2.2078578639030457,0.03397592615801841,41.0
817.66,1.0382065308094024,0.763398340181088,0.6403745937347413,16.9,-0.005034140587667935,2096000,508,27.37,262,2.2709015828371046,0.03725529183633625,41.0
819.43,1.0557269728183747,0.5963069415560779,0.7074314576387405,17.0,-0.008376914000837132,2104000,508,28.29,263,2.113036344051361,0.030528864217922093,41.10000000000001
827.03,1.0575820791721344,0.6435561117161939,0.6799289816617966,17.0,-0.011148590891316416,2112000,508,28.5,264,2.1235368341207503,0.03175940173212439,41.0
837.13,1.0177899914979935,0.7445922119894653,0.616303163766861,17.0,-0.009375522927730345,2120000,508,29.51,265,2.3259130299091337,0.03758076590485871,44.0
842.97,0.9744189023971558,0.7477161532031182,0.6273666930198669,17.0,-0.021171560626244174,2128000,508,30.19,266,2.2670580422878266,0.03623275626916438,44.400000000000034
830.56,1.0254724942147733,0.9302925516796331,0.4506282901763916,14.9,-0.01153946500911843,2136000,508,29.41,267,2.2982430893182753,0.04202354235108942,44.0
810.18,1.0149528604745865,0.689919139653478,0.625569932460785,11.9,-0.006216159144314588,2144000,508,28.58,268,2.245809343457222,0.0359792257938534,44.0
827.71,1.0178182011842727,0.6906351244947669,0.6625717389583587,13.9,-0.010852368956548161,2152000,508,29.46,269,2.235434492826462,0.03539327264763415,44.400000000000034
819.89,1.0553016364574432,0.693277332348713,0.670833197236061,13.9,-0.010606957960844739,2160000,508,29.57,270,2.2319829547405243,0.034512265191879124,47.10000000000001
830.07,1.070839849114418,0.6992414023767057,0.644012576341629,13.9,-0.005830194307927741,2168000,508,29.95,271,2.1984119814634324,0.03377752941567451,47.10000000000001
835.36,1.0350513446331024,0.697165540238667,0.6687157434225083,15.0,-0.009022721310502675,2176000,508,30.32,272,2.1332012712955475,0.03238498079124838,47.10000000000001
834.21,1.0391974711418153,0.7213769219237013,0.651189728975296,15.0,-0.010188920495893398,2184000,508,29.7,273,2.2585100650787355,0.0352636212669313,47.10000000000001
831.38,1.0587695091962814,0.7253772485253165,0.6569533985853195,15.0,-0.014226488555723336,2192000,508,30.03,274,2.3227659475803377,0.037495450298301876,47.0
838.84,1.080050522685051,0.7248493656583175,0.6923390305042267,15.0,-0.011412839631011593,2200000,508,30.49,275,2.1401362359523772,0.031847178423777225,47.10000000000001
837.62,1.0924067652225495,0.7610639357264357,0.6504701906442643,15.0,-0.005450833193026483,2208000,508,30.29,276,2.203668791055679,0.033626160267740485,47.0
837.41,1.0609567922353744,0.656833426551599,0.6580771768093109,14.0,-0.008271478100214153,2216000,508,30.05,277,2.1067800623178483,0.031305899701546874,47.0
855.66,1.0503513151407242,0.7932044733326958,0.677996341586113,19.0,-0.015562345806974917,2224000,509,31.07,278,2.2232488119602203,0.03604245115537196,47.0
866.49,1.0275819170475007,0.7464900060270364,0.6910957330465317,19.0,-0.01665883729001507,2232000,509,31.41,279,2.134524657726288,0.03283706704620272,47.0
866.26,1.0234768331050872,0.7060253226408756,0.699571316242218,19.0,-0.008459006905322895,2240000,509,31.46,280,2.075967934131622,0.030250452919863165,47.0
