epoch_idx,value_loss,P01:episode_rewards,advantage_norm,frames,episode_length,policy_loss,policy_entropy,fps,grad_norm,P09:episode_rewards,PMM:episode_rewards,explained_variance
1261,0.00011999791201390053,0.0,0.10176438416354358,10088000,189.06,-5.9157025734748455e-05,1.3860747933387756,559,0.013307475989702803,3.1000000000000085,1.53,-1.8430880707502366
1262,0.00010943997950903395,0.0,0.07082723482511938,10096000,193.16,3.5148576372421303e-05,1.386127451658249,559,0.008909503995313792,3.1000000000000085,1.66,-1.4528302991390227
1263,0.00028548203760465186,0.0,0.12023910938762128,10104000,182.33,-1.4203615828591864e-05,1.3861001753807067,559,0.016766530318579567,3.0,1.41,0.1842388367652893
1264,0.00017193633527767815,0.0,0.09934928108938039,10112000,182.51,-4.095429550943663e-05,1.3861768984794616,559,0.014469649137665106,3.1000000000000085,1.39,-0.380738165974617
1265,9.84557434125577e-05,0.0,0.08318143435288221,10120000,183.33,4.076785337019828e-05,1.3861362993717194,559,0.011359034377353607,3.1000000000000085,1.39,-1.3179147058725358
1266,0.00026827469954724846,0.0,0.13118659890256823,10128000,182.5,-0.0001415499901486328,1.3859704804420472,560,0.018527357053656466,3.1000000000000085,1.39,-0.35223431289196017
1267,0.00016140404274324284,0.0,0.09814999591559172,10136000,187.32,-7.541435668827034e-05,1.3857370567321778,560,0.012800741490137036,4.0,1.5,-1.770510293841362
1268,0.00011305416631813614,0.0,0.0843557107122615,10144000,182.62,0.00014598981932977039,1.385752605199814,560,0.011547959872974552,3.0,1.39,-0.7705558240413666
1269,0.00041933602249287103,0.0,0.14430088160559534,10152000,177.12,-0.00012580816437548492,1.3858206212520598,560,0.017627259027109547,3.0,1.24,0.32762500882148743
1270,0.00014062767496170637,0.0,0.1021764980815351,10160000,179.37,2.6554250707704343e-05,1.3860291504859925,561,0.014051047864633563,3.1000000000000085,1.32,-2.562861100435257
1271,0.00036314162646363003,0.0,0.1478332716971636,10168000,185.85,0.0001690992600924801,1.3858982872962953,561,0.019255088700454736,4.1000000000000085,1.55,-0.2668468302488327
1272,0.0002981241465880657,0.0,0.133697391403839,10176000,189.42,1.278049858228769e-06,1.3861598920822145,561,0.017056041131161433,4.0,1.65,-0.43668046832084656
1273,0.00040443616955997185,0.0,0.14541429890785365,10184000,180.91,-1.7593821939954068e-06,1.3860315561294556,561,0.020712628117439454,3.0,1.37,0.2720475000143051
1274,0.00030593290912435124,0.0,0.12636325711850077,10192000,184.56,-4.665757092880085e-05,1.3858288097381593,561,0.01595104445303278,3.1000000000000085,1.46,-0.9128401130437851
1275,8.066212468236245e-05,0.0,0.08166454266756773,10200000,185.05,-1.1847841669805348e-05,1.3859937357902528,562,0.010946686391834055,4.0,1.5,-2.3791078627109528
1276,0.0001729275284448306,0.0,0.07691104107536376,10208000,172.23,-7.949140035634628e-05,1.386089893579483,562,0.01091781937196508,3.0,1.16,-1.7570034456253052
1277,6.019374848364123e-05,0.0,0.06709941091015935,10216000,178.22,8.515093065398105e-05,1.3861235225200652,562,0.008079951392324368,3.0,1.28,-2.378133728504181
1278,0.00015607109431869048,0.0,0.09087961288169026,10224000,178.14,-9.049117688846308e-06,1.3860120010375976,562,0.012575544121600885,3.0,1.26,-0.3687368404865265
1279,0.00019582391093450724,0.0,0.10295800037216395,10232000,179.57,-3.170550335198641e-06,1.3860703825950622,562,0.01596799096669658,3.1000000000000085,1.3,-0.6549439644813537
1280,8.182052699169162e-05,0.0,0.07055930994451046,10240000,176.89,1.914993343234528e-05,1.3859622192382812,563,0.00934229757569671,3.0,1.2,-2.5911746418476103
1281,0.00010171432279065584,0.0,0.07038474393077195,10248000,168.92,-1.1583399573282804e-05,1.3859322130680085,563,0.01072773814613169,3.0,1.02,-0.33048627138137815
1282,6.675967019390328e-05,0.0,0.07493767416104674,10256000,169.08,-5.836839423864148e-05,1.3861584079265594,563,0.011968135509193964,3.0,1.04,-0.47380450904369353
1283,0.00023723149805590538,0.0,0.10528115976601839,10264000,178.1,1.38201774279878e-05,1.3861270177364349,563,0.0149571172510196,3.0,1.29,-0.9566386353969574
1284,0.0001794321096110707,0.0,0.09841671079397202,10272000,178.25,3.855163924527005e-05,1.3861794030666352,564,0.01349733858661948,3.0,1.32,-2.8930078029632567
1285,0.0001427741617544598,0.0,0.10242676669731736,10280000,178.64,-6.217376114364014e-05,1.3861617314815522,564,0.013232439693119854,3.0,1.34,-0.9682156568765641
1286,6.936242010539217e-05,0.0,0.07001973651349544,10288000,182.07,4.5107197656761855e-05,1.386166799068451,564,0.010904410853343774,3.0,1.39,-0.7419039720296859
1287,4.11519994520404e-05,0.0,0.06142031869851053,10296000,168.03,1.6286256504827178e-05,1.386215351819992,564,0.01002411748241241,2.0,1.02,0.14038528442382814
1288,0.0001407823112214146,0.0,0.09918764415197075,10304000,171.24,1.2147456982347648e-05,1.3860279488563538,564,0.014749819328457566,3.0,1.11,0.22389311492443084
1289,0.0005222033345376076,0.0,0.16063522193580865,10312000,186.8,-2.0887328710159635e-05,1.3859049415588378,565,0.021152354643601767,3.1000000000000085,1.54,-0.8483596026897431
1290,0.00011652064957843323,0.0,0.06622069175820798,10320000,184.28,1.2490905155573274e-05,1.3859666585922241,565,0.006998741632919917,4.0,1.45,-2.379426854252815
1291,0.0005060675617812649,0.0,0.1565717810485512,10328000,186.52,-1.2856289176852442e-05,1.3858927690982819,565,0.02038834191941013,4.0,1.42,-0.8600124210119248
1292,0.00021757809967709818,0.0,0.09685571840032935,10336000,188.34,9.554987399951643e-05,1.3857002997398375,565,0.010905032168916856,4.0,1.48,-1.083318729996681
1293,4.540157367927122e-05,0.0,0.05952514447271824,10344000,173.6,5.99863997194916e-07,1.3860352790355683,566,0.009256342712633174,3.1000000000000085,1.15,-8.517409203052521
1294,5.1011969342198425e-05,0.0,0.07269582784734667,10352000,171.34,-1.036063104038476e-05,1.386134557723999,566,0.013135257694722626,3.0,1.06,-0.09278612434864045
1295,4.1997879262964945e-05,0.0,0.06045582018792629,10360000,170.89,-3.2367298445024063e-06,1.3861760544776915,566,0.008636729378218593,3.0,1.04,-0.3328307008743286
1296,0.0002686581331255411,0.0,0.1285564046539366,10368000,180.09,3.2180806010728702e-06,1.3861304008960724,566,0.02010527160306909,3.0,1.32,-1.1315508288145066
1297,0.00030169083876387505,0.0,0.11363850531168282,10376000,184.11,8.804247313491942e-05,1.385180344581604,567,0.014005862465578103,3.0,1.46,-1.049603797197342
1298,8.348977773067645e-05,0.0,0.07182360084261745,10384000,173.08,-3.2925230407272465e-05,1.3859778046607971,567,0.009288063877623494,3.0,1.15,-2.4202576118707655
1299,7.682469799817682e-05,0.0,0.08486172130331397,10392000,176.0,2.3718252123217098e-06,1.3860240530967713,567,0.013276545057935622,3.0,1.19,0.22593435823917388
1300,0.00012026803789979113,0.0,0.0875076107494533,10400000,187.68,4.6727601511520335e-06,1.3859562599658966,567,0.013786085033730286,4.0,1.47,-0.038297497630119325
1301,0.000281493815703584,0.0,0.10714081676676869,10408000,184.18,0.0001320135641071829,1.3856901514530182,568,0.014232104477747911,3.1000000000000085,1.4,-2.7084263330698013
1302,0.00010495015625025417,0.0,0.07949694823473692,10416000,176.83,-1.3015888616791927e-05,1.386068868637085,568,0.011228017995834425,3.0,1.26,-4.532775420546532
1303,0.0002566500583293418,0.0,0.12205056972801685,10424000,181.97,0.00011288457292266685,1.386091581583023,568,0.017253970783715444,3.0,1.4,0.0006626826524734497
1304,1.9888260476648155e-05,0.0,0.04220326693728566,10432000,178.98,5.159966167411767e-07,1.3862161588668824,568,0.005680908386926067,3.0,1.31,-2.0619656068086623
1305,0.00011563703786208634,0.0,0.08311720794066786,10440000,173.05,9.980039014180875e-05,1.3862041640281677,568,0.012200869085059322,3.0,1.12,-0.29997668862342836
1306,8.883152682358286e-05,0.0,0.07772134380415081,10448000,175.29,-4.144701997574884e-05,1.3861940681934357,569,0.012471751830288641,3.0,1.17,-0.8170616281032562
1307,0.000248260100678408,0.0,0.12783760771155359,10456000,180.89,7.104613105184398e-06,1.3860802507400514,569,0.018143497779620998,3.0,1.36,0.3633035844564438
1308,0.00035907501452697943,0.0,0.12440428388305008,10464000,193.21,-3.0063560407143085e-05,1.3856931293010712,569,0.014897908394780376,4.1000000000000085,1.72,-19.185885880589485
1309,0.00010471963974140408,0.0,0.07256591962650419,10472000,190.35,-1.973719659872586e-05,1.385992133617401,569,0.009092965628416274,4.0,1.65,-0.6251597142219544
1310,0.0002749286317765609,0.0,0.11468921909108758,10480000,183.74,-3.5440002375253246e-05,1.3856713843345643,570,0.015397825723487366,4.0,1.43,0.11700712263584137
1311,0.0002832763367729285,0.0,0.12737026739865542,10488000,188.14,-7.224517248687334e-06,1.386159679889679,570,0.016123278868160056,4.0,1.55,-1.8845510488748551
1312,2.733199572759304e-05,0.0,0.05362090992741287,10496000,189.72,-5.385646363720297e-07,1.386193311214447,570,0.007505065778238912,4.0,1.53,-0.6337509274482727
1313,0.0002560260308729312,0.0,0.1242168546281755,10504000,188.91,-0.00011491399613305475,1.3860312688350678,570,0.01762560539481373,4.0,1.56,-0.20988917648792266
1314,0.00013585675557578725,0.0,0.08969320542179048,10512000,182.98,1.3380259697441942e-05,1.386145920753479,571,0.015181095798383197,3.0,1.45,-0.481242413520813
1315,0.00031554310375824456,0.0,0.12633176141418517,10520000,185.04,2.7355204147170297e-05,1.3861250865459442,571,0.01590816682720336,3.0,1.5,-5.518184403777123
1316,0.00016361110776585974,0.0,0.09365345505997538,10528000,185.14,6.86091377883713e-05,1.3861559104919434,571,0.01119030698867844,3.1000000000000085,1.49,-2.8078715163469314
1317,0.0001407136213845206,0.0,0.09040305621922017,10536000,183.11,2.9929226002423093e-07,1.386052461862564,571,0.012640313430942724,4.0,1.35,0.7786946105957031
1318,0.00010756579503606645,0.0,0.07296135292388499,10544000,187.58,-7.936066467664204e-06,1.3858876609802246,572,0.010246878624452498,4.0,1.46,0.06970179855823516
1319,0.0001138479707225315,0.0,0.08331202050670981,10552000,180.2,-6.600176740903407e-05,1.3861674916744233,572,0.012639635742797594,4.0,1.33,0.05388732492923737
1320,3.2629620189510433e-05,0.0,0.0523425085330382,10560000,171.7,8.709918911335989e-06,1.3862144696712493,572,0.008800830402668106,3.0,1.11,-0.5589333313703537
1321,8.264687386429159e-05,0.0,0.0817098064813763,10568000,168.92,-5.768549453932792e-07,1.3860700309276581,572,0.012101377150877285,3.0,1.07,-4.689339442253113
1322,0.00013177224284248722,0.0,0.07874549257103354,10576000,171.68,1.178051192255225e-05,1.3861084032058715,572,0.010594319214367109,3.0,1.2,-0.34272206902503966
1323,0.00015534699365161943,0.0,0.09860545717179775,10584000,180.55,0.00011012569531885674,1.386019846200943,573,0.014542479285906396,3.1000000000000085,1.35,0.4113835883140564
1324,0.00017660161186796585,0.0,0.09605449688620865,10592000,184.77,-0.00021479865321452963,1.3859548461437226,573,0.013619824161169247,4.0,1.43,0.18027823984622957
1325,0.00023373447146752825,0.0,0.09131628689356149,10600000,180.35,-8.605422590335365e-06,1.3857942807674408,573,0.01078819606009045,3.0,1.37,-1.9062603527307511
1326,0.0001600027691927153,0.0,0.09632192022167146,10608000,177.04,-4.673078556152177e-05,1.3860821163654327,573,0.013406396090810799,3.0,1.26,-0.9946021378040314
1327,0.00021814074252887394,0.0,0.1076452899351716,10616000,183.08,1.945685584360035e-05,1.3859525084495545,574,0.014774321119607425,3.0,1.34,0.16748321056365967
1328,6.507888416535934e-05,0.0,0.06490460216067731,10624000,191.07,7.163877139646502e-06,1.3861765563488007,574,0.008260797669126107,3.0,1.54,-1.4555152809619905
1329,0.0001125401055577413,0.0,0.08065818558447063,10632000,183.07,-2.6990237965947017e-05,1.386131865978241,574,0.011052636266165015,4.0,1.37,-0.5665876710414887
1330,0.0002575967054823991,0.0,0.10450263328384608,10640000,178.77,0.00010758899480606488,1.385915846824646,574,0.014526111643994328,4.0,1.32,-69.30339689195156
1331,0.00014363119700931294,0.0,0.08102265139576048,10648000,178.64,1.5598811878589912e-05,1.386071000099182,575,0.010650876781744457,3.0,1.3,0.1079732084274292
1332,0.0002766877979115634,0.0,0.12390106167644262,10656000,182.95,5.7107446336885915e-05,1.3859381508827209,575,0.016832158126409813,3.0,1.44,-0.3220658230781555
1333,0.00032744876892508044,0.0,0.12738355060108006,10664000,186.05,-7.984814317751443e-05,1.3860695266723633,575,0.015497963660220453,4.0,1.53,-0.2804114592075348
1334,0.0002271438174676632,0.0,0.09153291353024542,10672000,186.22,-5.010754521208583e-06,1.3858712601661682,575,0.011070984248924474,4.0,1.61,-0.9159039169549942
1335,0.0002415887071350653,0.0,0.11004321248270571,10680000,180.88,6.378108606440947e-05,1.386044511795044,576,0.013056074438132536,3.0,1.47,0.05300858080387116
1336,0.0003285768716244775,0.0,0.11777532987296581,10688000,180.93,9.385508019477129e-07,1.3860497057437897,576,0.015898122737684213,3.0,1.37,-51.93272187709808
1337,0.00013001552624132274,0.0,0.09237462118268013,10696000,178.24,1.9650707945402245e-05,1.3860647916793822,576,0.011563671616059125,3.0,1.28,-2.6580389088392256
1338,0.0002077460429228495,0.0,0.11143720116466284,10704000,186.21,-2.9968738672323525e-05,1.3858400344848634,576,0.013993040878795382,4.0,1.5,-0.04800535082817078
1339,0.00014609037448167327,0.0,0.09455042204819619,10712000,193.69,-7.552281713287811e-05,1.3861069238185884,577,0.012084065651129055,4.0,1.64,0.4945435643196106
1340,5.787965949053842e-05,0.0,0.06458292509429157,10720000,187.99,4.281561883544782e-05,1.3861778461933136,577,0.009793745550254519,4.0,1.45,-0.34551996767520904
1341,8.008520122302798e-05,0.0,0.08129357769154012,10728000,183.56,4.0327099413843824e-05,1.3861790788173676,577,0.013138182578180467,4.0,1.36,-0.2905483305454254
1342,0.00015441616683062876,0.0,0.09335609304253012,10736000,183.86,-7.935527224617545e-05,1.3861520385742188,577,0.011828261525281405,4.0,1.36,-2.1472000128030775
1343,3.184118220048049e-05,0.0,0.058509418135508896,10744000,181.02,-3.31611132787657e-05,1.386231142282486,578,0.0097733608057024,3.0,1.31,0.37015658378601074
1344,0.0003753607901091982,0.0,0.13266794592142106,10752000,185.6,-9.344782796688378e-05,1.3861278653144837,578,0.018652662963951967,3.0,1.45,0.544343495965004
1345,3.477923722954302e-05,0.0,0.05238658765330911,10760000,177.88,5.094142361485865e-06,1.38616534948349,578,0.006637734059976442,3.0,1.28,-0.6245330774784088
1346,0.00036499601820764836,0.0,0.12295827687717974,10768000,173.94,3.498585952911526e-05,1.3860127651691436,578,0.014863099428326596,3.0,1.2,-0.4670126509666443
1347,0.00021200917180266287,0.0,0.10360551745165139,10776000,180.78,0.0001611890719323128,1.3859104633331298,579,0.013152193024611292,4.0,1.38,-1.3301499766111373
1348,0.00032854734149623255,0.0,0.12434001887217164,10784000,187.12,-5.417762600700371e-05,1.386015226840973,579,0.01539999372384488,3.0,1.49,-4.766552659273148
1349,0.0002488728654182637,0.0,0.10354803375899792,10792000,182.74,1.6487240754941014e-05,1.385860434770584,579,0.013207328038448292,3.0,1.37,-1.3501109117269516
1350,0.0003092085310333914,0.0,0.11999888782389462,10800000,171.21,1.4527120804359583e-05,1.3860356736183166,579,0.017545255843679365,3.0,1.09,-1.102190327644348
1351,0.0003203874757701897,0.0,0.11978428905829787,10808000,181.33,-4.4104158669142634e-05,1.385741139650345,580,0.01378160392537545,3.1000000000000085,1.37,-0.9616866487264634
1352,0.00024692228095062773,0.0,0.09895044475793839,10816000,179.18,-1.0855439904844388e-06,1.3860786199569701,580,0.013690219303713938,4.0,1.35,-462.0752856343985
1353,8.798641230583826e-05,0.0,0.06256277184467762,10824000,169.98,-5.057616144767962e-06,1.3861326575279236,580,0.007275695338559823,3.0,1.08,-0.5574682193994522
1354,0.0005260804834574628,0.0,0.16419988963752985,10832000,180.75,0.00021044515771791338,1.3859497272968293,580,0.020101095701589026,4.0,1.39,-3.1975436133146284
1355,0.00019239983448471776,0.0,0.10576004677452147,10840000,183.38,-5.4827327721795883e-05,1.3857115149497985,581,0.013120746750011614,4.0,1.47,-9.467341467142106
1356,3.7431050858458546e-05,0.0,0.060318230045959355,10848000,184.14,-3.833156390101067e-05,1.3860437166690827,581,0.008418933097738737,3.1000000000000085,1.41,0.3712038284540176
1357,0.00015755834325659635,0.0,0.09362878382205964,10856000,190.43,5.789152630313765e-05,1.3861700081825257,581,0.01370895024174053,4.0,1.57,-2.2918186259269713
1358,6.58519108174005e-05,0.0,0.0762005332391709,10864000,191.81,7.059295821818524e-05,1.3861784875392913,582,0.01081630377558482,4.0,1.61,0.3197920924425125
1359,0.0001576188764397557,0.0,0.08928507071919739,10872000,184.06,-6.687816814519465e-05,1.3861250066757203,582,0.012647549032298849,4.0,1.42,0.6882947951555252
1360,0.0002298411498884434,0.0,0.1063222104497254,10880000,188.13,5.2773404568142724e-05,1.3860347390174865,582,0.014928242790167792,4.0,1.5,0.45306734800338744
1361,0.00010100359000830394,0.0,0.07454905774444341,10888000,190.87,-1.2138344391132706e-05,1.386000999212265,582,0.009423756195471743,4.0,1.58,-0.6131470388174057
1362,9.036884894584319e-05,0.0,0.08473913048859685,10896000,180.84,-8.872171365510439e-05,1.3861535465717316,583,0.013457326823506676,4.0,1.34,-2.1817687314748766
1363,0.00044274031628162904,0.0,0.139679072285071,10904000,178.87,0.00012656455051910599,1.385835565328598,583,0.01633232056235584,3.0,1.29,-1.0601547694206237
1364,4.183996502163723e-05,0.0,0.05951894255820662,10912000,180.3,-2.5164927442347108e-05,1.3859700083732605,583,0.007144598301054573,3.0,1.31,-1.5572226649522782
1365,0.0001565773999226394,0.0,0.09613827077671885,10920000,176.74,-9.078704620151257e-05,1.3862029826641082,584,0.013592099788268065,3.1000000000000085,1.2,0.08968737602233887
1366,9.497354424667037e-05,0.0,0.07084416112862528,10928000,178.47,6.27048741444014e-05,1.3861908411979675,584,0.008634871238362955,3.1000000000000085,1.29,-0.19735334634780885
1367,0.00019497349622895398,0.0,0.09798205086961388,10936000,178.16,-5.422768759672181e-05,1.3860452795028686,584,0.015726621607758097,3.0,1.28,0.04669210076332092
1368,0.00023606320102544486,0.0,0.11973632777109743,10944000,183.98,5.846393924457516e-05,1.386096658706665,584,0.01619606908609497,3.1000000000000085,1.44,-1.0375304013490676
1369,0.0001720937232283859,0.0,0.07274856237694621,10952000,177.03,-5.947813278908143e-05,1.3861536049842835,585,0.008787929520108902,3.1000000000000085,1.3,-1.397784765958786
1370,0.00010039779605506283,0.0,0.07544603591784835,10960000,169.54,5.270470202958677e-05,1.3860926926136017,585,0.010163182493956075,2.0,1.13,-0.6723072177171707
