fps,explained_variance,policy_entropy,PMM:episode_rewards,advantage_norm,grad_norm,frames,value_loss,P09:episode_rewards,epoch_idx,P01:episode_rewards,episode_length,policy_loss
613,-2.6822090148925782e-08,1.3454568314552307,1.76,1.2881792961061,0.22720359735782508,4168000,0.014798380333959358,4.1000000000000085,521,0.0,197.39,0.0006014315161155537
613,1.1324882507324219e-08,1.3016958737373352,1.61,1.2993790926784277,0.21184559248845056,4176000,0.014578217392245279,5.0,522,0.0,188.8,-0.0007988107338314876
613,-2.86102294921875e-08,1.3828736317157746,1.91,1.2376865743845702,0.21600558972269884,4184000,0.014013802475474221,5.0,523,0.0,200.03,0.0009607309216517024
613,-2.384185791015625e-08,1.3728729820251464,1.66,1.4148127003759146,0.25404041256649207,4192000,0.017796402190542723,4.0,524,0.0,191.97,0.003218397997552529
613,3.5762786865234374e-08,1.3810313880443572,1.57,1.2234160189516843,0.2265492162983216,4200000,0.013861208019293372,4.0,525,0.0,188.84,0.0004981222178321331
613,1.1920928955078125e-09,1.3813343834877014,1.31,1.0700553534924984,0.20411323504930223,4208000,0.011960266837613745,3.0,526,0.0,176.84,0.0024673027568496765
613,-1.251697540283203e-08,1.3777832460403443,1.08,1.304946288280189,0.2348096944819207,4216000,0.015614659359680445,3.0,527,0.0,167.29,0.0017901032464578749
613,2.384185791015625e-09,1.3794978833198548,1.33,1.1817996213585138,0.20000123085064053,4224000,0.013306610751760673,4.0,528,0.0,179.59,0.002833310023706872
613,-2.2649765014648438e-08,1.3782558572292327,1.32,1.1975758107751608,0.22007328654459818,4232000,0.013183678025352492,4.0,529,0.0,181.31,0.0003544566384516656
613,-4.172325134277344e-09,1.3807466995716096,1.54,1.3798155551590026,0.23194851309667786,4240000,0.01620185511652039,4.0,530,0.0,191.47,0.0005118125976514421
613,4.76837158203125e-09,1.3778415977954865,1.71,1.1814090392366052,0.20705496067512244,4248000,0.012949305460142568,5.0,531,0.0,196.32,0.0004656755740870722
613,-5.7220458984375e-08,1.3389194095134735,1.66,1.3332929715514183,0.23333290988654187,4256000,0.015789484370980062,4.0,532,0.0,187.77,0.003001788582478184
613,-2.1457672119140624e-08,1.364995104074478,1.29,1.1122636567056179,0.18574963998808294,4264000,0.011235544672681499,3.0,533,0.0,173.21,-0.0013660803194215987
613,-2.205371856689453e-08,1.3602359104156494,1.45,1.3308826243877412,0.22503180278463145,4272000,0.015115485169535531,4.0,534,0.0,184.3,0.0021913475368637594
613,-2.6822090148925782e-08,1.3803210520744325,1.53,0.9837636425718665,0.20036913778816115,4280000,0.010652226782505636,4.0,535,0.0,185.87,0.0012167325988411903
613,1.1920928955078126e-08,1.3823959493637086,1.41,1.1646873119845986,0.2051390380488467,4288000,0.012619804226953874,3.0,536,0.0,179.51,0.0014472729666158556
613,-2.103447914123535e-06,1.3816383290290832,1.41,1.2642611841112374,0.22717345428744676,4296000,0.014288876650525709,3.0,537,0.0,181.69,0.0015598354674875737
613,2.0861625671386717e-08,1.3832845485210419,1.1,1.024392083734274,0.18313304722463417,4304000,0.011248908470425362,3.0,538,0.0,171.66,0.003012135764583945
613,-9.894371032714843e-08,1.3821841835975648,1.15,1.1889946058019996,0.20165369103176828,4312000,0.012838790468576918,3.0,539,0.0,173.92,-0.0014363722456619144
613,-1.6689300537109377e-08,1.3593736386299133,1.51,1.343972060009837,0.24691190837138538,4320000,0.01656634241919164,4.0,540,0.0,186.05,0.002591822033282369
613,7.748603820800782e-09,1.3779619979858397,1.72,1.4531855303794146,0.24821768527521762,4328000,0.01809326844115276,5.0,541,0.0,196.75,0.005598212396726012
613,-2.8014183044433592e-08,1.3836432874202729,1.88,1.1570797193050384,0.24579817735961207,4336000,0.013928811426544598,5.0,542,0.0,202.52,0.0012607553554698824
613,-2.1457672119140624e-08,1.3788550186157227,1.62,1.223359889574349,0.2251837162268768,4344000,0.013892946409887372,5.0,543,0.0,192.02,0.004694637513021007
613,1.430511474609375e-08,1.351440258026123,1.75,1.4333417712152003,0.26077056522307684,4352000,0.017830158702381596,5.0,544,0.0,196.42,0.003882144154922571
613,-4.76837158203125e-09,1.3736598706245422,2.14,1.503345725014806,0.2531103024023744,4360000,0.018595505784687702,6.0,545,0.0,209.99,-0.001721949006896466
613,5.960464477539063e-10,1.3665291273593902,2.07,1.3219608503580094,0.229133592194711,4368000,0.0157925796075142,6.0,546,0.0,207.72,-0.0003486650738523167
613,4.172325134277344e-09,1.3563708972930908,1.5,1.182164545468986,0.21125076185903377,4376000,0.013131329480947897,4.0,547,0.0,185.9,0.003143099446897395
613,-1.430511474609375e-08,1.3651823544502257,1.55,1.4421994560956954,0.2429504837321972,4384000,0.016999976170482115,4.0,548,0.0,187.4,0.001252812882885337
613,-5.5432319641113284e-08,1.3777443718910218,1.55,1.1308921360224486,0.1819107501880886,4392000,0.01160333102200184,4.0,549,0.0,188.02,5.051508371252567e-05
613,-1.1920928955078125e-09,1.3731237602233888,1.75,1.3096850746870041,0.22828539900016726,4400000,0.015419457309189966,4.0,550,0.0,195.41,0.002775193540146574
613,-2.9802322387695314e-09,1.382505019903183,1.6,0.9630984669178724,0.18028432277115075,4408000,0.010287442807102707,4.0,551,0.0,188.45,0.0009799247633782216
613,-4.76837158203125e-09,1.366040869951248,0.91,1.013504426497966,0.18715299986796544,4416000,0.010832075837511184,2.0,552,0.0,161.95,0.0008036997271119617
613,-3.039836883544922e-08,1.3713080489635467,0.98,1.151033721677959,0.21017948459201655,4424000,0.012655389025162549,2.0,553,0.0,162.67,0.002266280359472148
613,-3.2782554626464846e-08,1.3431078469753266,1.24,1.2259922385960818,0.20351773811039373,4432000,0.013270200670631312,3.0,554,0.0,173.05,-0.0006449279637308792
613,-4.112720489501953e-08,1.3750909221172334,1.47,1.165699748247862,0.20584933728436774,4440000,0.012886720556352885,4.0,555,0.0,180.86,0.0021622808960819386
613,-4.172325134277344e-09,1.3742797553539277,1.41,1.14392570162192,0.19551874461914676,4448000,0.012175389625917887,4.0,556,0.0,180.05,-0.0002090278961986769
613,-4.76837158203125e-09,1.3767472279071808,1.22,1.1532095581665636,0.2209062161523542,4456000,0.013167511287683738,3.0,557,0.0,177.05,0.0008086064353119582
613,2.1457672119140624e-08,1.3815393376350402,1.42,1.3775287649407983,0.24257188605517574,4464000,0.016542238669881044,4.0,558,0.0,185.49,0.002555179930059239
613,3.0994415283203126e-08,1.3842918014526366,1.66,1.4041034755110742,0.2467943926440747,4472000,0.017161456665398873,4.0,559,0.0,193.82,0.004588359894696623
613,2.4437904357910155e-08,1.3736310303211212,1.68,1.258349180445075,0.22436683493351367,4480000,0.014380501056166395,4.0,560,0.0,192.53,0.0001577609840023797
613,2.562999725341797e-08,1.3690520250797271,1.52,1.3185515561699868,0.22167913452308746,4488000,0.014792343122026068,3.1000000000000085,561,0.0,187.26,0.0009315286646597087
613,-8.940696716308593e-09,1.3759917640686035,1.54,1.3148964937403798,0.2469505220776187,4496000,0.016402753281154217,4.0,562,0.0,189.65,0.002133063941146247
613,9.5367431640625e-09,1.3821510756015778,1.36,1.0274997508339583,0.20286790940258406,4504000,0.011327465482845583,4.0,563,0.0,184.05,0.0022610594215802847
613,-1.1324882507324219e-08,1.3485714423656463,1.13,1.2571460297796875,0.22361681093635077,4512000,0.014962419196338032,3.0,564,0.0,175.13,0.0010736872666166164
613,-5.960464477539063e-10,1.37703644156456,1.61,1.2736693335324525,0.2282734306731294,4520000,0.014805802414120989,4.0,565,0.0,190.14,0.0038253554288530723
613,-2.0265579223632814e-08,1.377720308303833,1.79,1.3134406046569347,0.24770476081274975,4528000,0.015543058285984443,4.0,566,0.0,195.13,0.0008196161687374115
613,-1.3709068298339844e-08,1.3819577956199647,1.43,1.1246682199090718,0.20935271064008884,4536000,0.012789522243176634,3.0,567,0.0,180.95,0.002845638615544885
613,6.556510925292969e-09,1.3800129318237304,1.11,0.9473353715986014,0.1794676198959973,4544000,0.010243544005152216,3.0,568,0.0,170.28,0.0032224455452524127
613,-6.258487701416016e-08,1.365277488231659,1.2,1.2559986229985953,0.22638675771638858,4552000,0.014724922326040541,4.0,569,0.0,174.54,0.0014492852627881803
613,-5.364418029785156e-09,1.3619105660915374,1.63,1.3343896643072366,0.24345323935699267,4560000,0.015732724703557324,5.0,570,0.0,186.6,0.002134723074705107
613,-5.125999450683594e-08,1.3432861638069153,1.9,1.3451036377064884,0.23610087205364072,4568000,0.016534719250207674,5.1000000000000085,571,0.0,196.13,0.0007160080311587081
613,-3.2782554626464846e-08,1.3721596503257751,1.78,1.0376961649209262,0.1822993219704326,4576000,0.010740595919487532,6.0,572,0.0,191.53,0.0010433841118356213
613,-1.430511474609375e-08,1.3774575281143189,1.83,1.2825933007895947,0.22268644806749993,4584000,0.01504617973256245,5.1000000000000085,573,0.0,196.15,0.0019436930470692459
613,-3.635883331298828e-08,1.3762327682971955,1.53,1.3013578593358397,0.2163411332137554,4592000,0.01516618344696326,4.0,574,0.0,187.99,0.0010786328742688055
613,5.7220458984375e-08,1.3810289347171782,1.71,1.4326550019904971,0.2631212606974026,4600000,0.017787261612566,4.0,575,0.0,194.81,0.000639246164355427
613,-2.205371856689453e-08,1.3810567724704743,1.58,1.1259223437868058,0.18526392567207225,4608000,0.012422902051303026,4.0,576,0.0,190.21,0.000981692376662977
613,2.384185791015625e-09,1.379445468187332,1.29,1.1427111444994806,0.2409885427921328,4616000,0.013632971515253303,3.0,577,0.0,178.64,0.005469421001616865
613,-5.125999450683594e-08,1.375818510055542,1.31,1.2225697028264404,0.21141243434238674,4624000,0.013604306137885942,3.0,578,0.0,177.66,0.0006454644608311355
613,-3.159046173095703e-08,1.3744296026229859,1.22,1.0471315161138772,0.1829755520436839,4632000,0.01132765143008669,3.0,579,0.0,173.07,0.00038298400264466184
613,-3.7550926208496094e-08,1.3797713911533356,0.99,1.1185020387452096,0.2030338713357852,4640000,0.012412426048808812,2.0,580,0.0,164.62,0.003907535502803512
613,1.4901161193847656e-08,1.3813781940937042,1.16,1.1802172192186118,0.2186811179893544,4648000,0.013422952309514357,3.0,581,0.0,170.94,-0.0013519349752459675
613,3.0994415283203126e-08,1.382325199842453,1.56,1.2714342508185654,0.22512112316420044,4656000,0.014854564894632176,4.0,582,0.0,189.64,0.002621396911563352
613,2.9206275939941406e-08,1.3779296827316285,1.45,1.0275004179030658,0.1794594618800108,4664000,0.010411019626283179,3.0,583,0.0,185.34,0.0003864667838206515
613,2.384185791015625e-09,1.3812972462177278,1.27,1.1662728991732,0.20621586489599594,4672000,0.013322956175695708,3.0,584,0.0,176.96,0.002671697539044544
613,3.993511199951172e-08,1.3842757213115693,1.34,1.161855122745037,0.20874636450000794,4680000,0.012184537520115555,3.1000000000000085,585,0.0,180.88,0.0003481124364770949
613,-7.152557373046875e-09,1.3799100732803344,1.21,0.9411312190629542,0.155799024683408,4688000,0.009727835179083967,3.0,586,0.0,175.46,0.002979423510842025
612,6.556510925292969e-09,1.3812555873394012,1.33,1.2165772436559201,0.21233948240171835,4696000,0.01348305963929306,3.0,587,0.0,181.01,0.0014729030019952915
612,7.748603820800782e-09,1.3710124397277832,1.42,1.411015590019524,0.2574258867104521,4704000,0.017028250523226235,3.0,588,0.0,185.42,-3.288068692199886e-05
613,-2.8014183044433592e-08,1.3370710051059722,1.73,1.2726594802737237,0.2086205133079461,4712000,0.014181374637410045,5.0,589,0.0,196.86,-0.00063563562463969
612,-3.218650817871094e-08,1.3531411933898925,1.58,1.103132071569562,0.19483481342397227,4720000,0.01155649219012048,5.0,590,0.0,187.65,-0.0016356421425007283
612,-3.039836883544922e-08,1.3752444732189177,1.62,1.2704731244593859,0.20765985238819507,4728000,0.014079070979587414,5.0,591,0.0,188.63,-0.0010288098198361695
612,4.76837158203125e-09,1.3841539812088013,1.58,1.1117098246142267,0.20140548006967607,4736000,0.012244660360520356,4.1000000000000085,592,0.0,189.61,0.0029573678295128046
612,-2.0861625671386717e-08,1.3799513530731202,1.66,1.2827677375823259,0.21979860462091472,4744000,0.014721837221932219,4.0,593,0.0,190.05,0.003039673228922766
612,-8.344650268554688e-09,1.3806925487518311,1.53,1.2090149863809347,0.21443106076284577,4752000,0.013341414011420057,4.0,594,0.0,186.94,0.0010114799893926828
612,2.8014183044433592e-08,1.3793615651130677,1.32,1.283990436680615,0.23619250625543425,4760000,0.01414148370779003,3.0,595,0.0,179.55,-0.0008568150084465742
612,-1.609325408935547e-08,1.3801475775241852,1.34,1.2935920808091759,0.2155315972314686,4768000,0.015167934672563206,3.0,596,0.0,179.58,0.0016245006897952408
612,-6.437301635742188e-08,1.3807470762729646,1.35,1.1841002125665545,0.21075504016999333,4776000,0.01360434501099462,3.0,597,0.0,180.84,0.001744471830315888
612,-4.4274330139160154e-05,1.3786341774463653,1.43,1.4352632046863436,0.2546924599818921,4784000,0.01799778972463173,3.1000000000000085,598,0.0,185.41,0.00684582581219729
612,-4.589557647705078e-08,1.3753300762176515,2.03,1.6290000268816949,0.25772320633294804,4792000,0.019998073573806324,5.0,599,0.0,205.19,-0.0011548811825923622
612,-8.344650268554688e-09,1.3806186318397522,2.1,1.0237430197000503,0.19472721857660377,4800000,0.010450824809097412,5.0,600,0.0,208.46,0.0002973560197278857
612,3.5762786865234374e-08,1.3743350911140442,1.5,1.2837297891825437,0.23579961732693788,4808000,0.015575992315880284,4.0,601,0.0,187.64,0.004457983782049269
612,-2.0265579223632814e-08,1.3758021128177642,1.23,0.9879640320781619,0.18946705947803996,4816000,0.010017155909335997,4.0,602,0.0,176.23,-0.0017975459090666846
612,-2.86102294921875e-08,1.3778788983821868,1.03,1.1264910658821463,0.20758592956813054,4824000,0.012442465820622601,2.0,603,0.0,167.8,0.001897831285605207
612,-2.384185791015625e-09,1.383515249490738,1.05,1.0021943570673466,0.18547727766257208,4832000,0.010841513534026036,2.1000000000000085,604,0.0,168.83,0.002914029253879562
612,2.0265579223632814e-08,1.3513350594043732,1.26,1.3806550493463874,0.22695546660270766,4840000,0.015916460597054538,3.0,605,0.0,176.77,0.0014479041178128683
612,1.1920928955078125e-09,1.373035076856613,1.88,1.471731029599905,0.25434628082116917,4848000,0.01819770591897395,5.0,606,0.0,200.67,0.0020034592028241606
612,-4.76837158203125e-08,1.3784203076362609,2.26,1.2917020184546708,0.2230067461206923,4856000,0.015335494205846772,6.0,607,0.0,213.64,0.004403979005292058
612,-4.76837158203125e-09,1.3764132153987885,1.94,1.1808132708445191,0.2244383492676671,4864000,0.013411876442919492,5.0,608,0.0,202.27,-0.0018101094523444773
612,1.251697540283203e-08,1.3801815974712373,1.34,1.1898187091201544,0.2155955799365611,4872000,0.013214435029867673,3.1000000000000085,609,0.0,180.19,0.002284774967120029
612,2.0861625671386717e-08,1.3717840123176575,1.2,0.9803833417221903,0.17822827642826491,4880000,0.010268088528027875,3.0,610,0.0,173.15,-0.0006598524650325998
612,1.3113021850585938e-08,1.3801962232589722,1.06,1.1879118441045284,0.2081102943149022,4888000,0.013204210646065917,3.0,611,0.0,165.68,0.0013597061287146063
612,-8.940696716308593e-09,1.3839260482788085,1.2,1.2877674502134324,0.22726072068753736,4896000,0.014840641646733274,3.0,612,0.0,172.38,0.0020036739273928106
612,-5.3644180297851564e-08,1.3824112617969513,1.59,1.2992168785259128,0.23230683148229114,4904000,0.015054108456388349,4.0,613,0.0,190.12,0.002567104478366673
612,0.0,1.378209458589554,1.79,1.2928282031603158,0.22132697619226194,4912000,0.014541582710676267,4.1000000000000085,614,0.0,200.71,-0.0012169578543398528
612,1.3709068298339844e-08,1.3726328361034392,1.68,1.252979551665485,0.20404765922104592,4920000,0.013914111439262342,4.0,615,0.0,195.2,-0.0007537546998355538
612,1.1324882507324219e-08,1.3654052579402924,1.5,1.226701946221292,0.21764723428278707,4928000,0.013768935860853163,4.0,616,0.0,184.85,0.002153346138074994
612,1.7881393432617187e-09,1.3766178047657014,1.43,1.1796805571764708,0.19099448623241108,4936000,0.012934371197825385,4.0,617,0.0,184.56,-9.881349047645927e-05
612,3.457069396972656e-08,1.3769316470623016,1.28,1.008113910611719,0.19095380075785187,4944000,0.010994822821880917,3.0,618,0.0,180.11,0.0009046690515242518
612,-2.6226043701171875e-08,1.3718741035461426,1.05,1.311437224894762,0.2182830085009846,4952000,0.01552225076877221,3.0,619,0.0,169.35,0.004508173756476026
612,-5.125999450683594e-08,1.3735319244861603,1.43,1.1464213928487152,0.21224959115676043,4960000,0.0129894463970723,5.0,620,0.0,183.19,9.431024940568023e-05
612,5.066394805908203e-08,1.3713858819007874,1.5,1.0903148981835693,0.20220933869860633,4968000,0.012315459160708428,4.0,621,0.0,186.12,0.0014672850270289928
612,-1.4901161193847656e-08,1.372367959022522,1.13,0.9933043336868286,0.17334029033953896,4976000,0.010326928408430832,3.0,622,0.0,172.26,-0.0006337252911180258
612,-3.5762786865234374e-08,1.3758799159526824,1.15,1.2006679935008286,0.19310755766222126,4984000,0.013433868266351965,3.0,623,0.0,172.52,0.0019145166495582089
612,-5.483627319335938e-08,1.3736716723442077,1.42,1.3853057438880205,0.25297167252918823,4992000,0.017154847676260944,4.0,624,0.0,182.92,0.0035130274388939144
612,-3.5762786865234374e-08,1.370301035642624,1.85,1.4067225221171975,0.23993208011568024,5000000,0.017367839299204206,5.0,625,0.0,198.42,0.0018629864533431827
612,-4.172325134277344e-09,1.376483335494995,2.03,1.463475173190236,0.2721848476308835,5008000,0.017409412719862304,6.0,626,0.0,206.17,0.0011769222322618588
612,1.0728836059570312e-08,1.3772172796726228,1.76,1.3409100672602654,0.23547691496295203,5016000,0.01609832735517557,4.1000000000000085,627,0.0,196.46,0.0020040360011626037
612,1.728534698486328e-08,1.368626925945282,1.45,0.9730469181202352,0.1826269128878128,5024000,0.01053358971871603,3.0,628,0.0,182.53,0.002448324275901541
612,-1.6689300537109377e-08,1.359869350194931,1.19,1.0453501044586302,0.19568293829187774,5032000,0.010974196149409182,3.0,629,0.0,173.01,0.0011419382609892637
612,4.1723251342773435e-08,1.3781655657291412,1.09,1.187924029454589,0.20393503425774057,5040000,0.012688606393203372,3.0,630,0.0,171.08,7.424977520713583e-05
612,-5.960464477539063e-08,1.3731018137931823,1.5,1.381772960498929,0.24419535272480627,5048000,0.016399732923127887,4.0,631,0.0,187.31,0.0027041000023018567
